"","codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"57840",510621,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57841",510621,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57842",510621,2015,0,0,0,0,0,0,0,0,0,0,0,0
"57843",510621,2016,0,0,0,0,0,0,0,0,0,0,0,0
"57844",510621,2017,4,0,0,0,0,0,0,0,0,3,0,3
"57845",510621,2018,3,0,1,0,0,0,0,0,1,2,2,2
"57846",510621,2019,1,0,0,0,0,0,0,0,0,1,1,1
"57847",510621,2020,5,0,0,0,0,0,0,0,0,4,2,4
"57848",510621,2021,6,0,0,0,0,0,0,0,0,2,1,2
"57849",510621,2022,21,0,0,1,0,0,0,1,2,10,10,10
"57850",510622,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57851",510622,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57852",510622,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57853",510622,2015,126,0,18,4,0,0,0,0,23,107,63,107
"57854",510622,2016,172,0,0,2,0,0,0,0,2,164,117,164
"57855",510622,2017,231,2,1,8,4,0,0,3,15,195,50,195
"57856",510622,2018,193,0,3,7,0,0,0,1,8,175,27,175
"57857",510622,2019,167,1,2,3,2,0,2,3,10,143,60,143
"57858",510622,2020,283,1,2,4,2,0,0,4,14,238,111,238
"57859",510622,2021,281,0,2,1,0,0,0,1,4,243,162,243
"57860",510622,2022,276,1,2,1,6,0,1,5,12,227,186,227
"57861",510623,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57862",510623,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57863",510623,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57864",510623,2015,23,0,0,1,0,0,0,0,1,14,1,14
"57865",510623,2016,39,0,1,0,0,0,0,2,3,19,2,19
"57866",510623,2017,35,0,1,0,0,0,0,0,1,19,1,19
"57867",510623,2018,57,0,0,0,0,0,0,0,2,33,1,33
"57868",510623,2019,43,0,0,0,0,1,1,0,2,34,1,34
"57869",510623,2020,69,0,0,0,1,0,0,0,2,47,1,47
"57870",510623,2021,53,0,0,1,0,0,0,0,2,40,2,40
"57871",510623,2022,68,0,0,0,0,0,0,1,2,48,14,48
"57872",510624,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57873",510624,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57874",510624,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57875",510624,2015,1,0,0,0,0,0,0,0,0,1,0,1
"57876",510624,2016,2,0,0,0,0,0,0,0,0,2,0,2
"57877",510624,2017,21,0,0,0,0,0,0,0,0,17,1,17
"57878",510624,2018,23,0,0,0,0,0,0,0,0,15,7,15
"57879",510624,2019,21,0,1,0,0,0,0,1,1,15,2,15
"57880",510624,2020,26,0,0,0,0,0,0,0,0,24,10,24
"57881",510624,2021,22,0,1,0,0,0,0,0,1,15,7,15
"57882",510624,2022,23,1,0,1,1,0,0,0,2,15,8,15
"57883",510625,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57884",510625,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57885",510625,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57886",510625,2015,15,0,0,0,0,0,0,0,0,14,3,14
"57887",510625,2016,23,0,0,0,0,0,0,0,0,23,12,23
"57888",510625,2017,11,0,0,0,0,0,0,1,1,10,8,10
"57889",510625,2018,37,0,2,0,0,0,0,0,2,33,31,33
"57890",510625,2019,37,0,6,0,2,0,0,0,8,24,28,24
"57891",510625,2020,39,0,0,0,0,0,2,1,2,37,32,37
"57892",510625,2021,45,0,0,0,0,0,0,0,0,41,36,41
"57893",510625,2022,39,0,0,0,0,0,0,0,0,36,37,36
"57894",510626,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57895",510626,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57896",510626,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57897",510626,2015,0,0,0,0,0,0,0,0,0,0,0,0
"57898",510626,2016,0,0,0,0,0,0,0,0,0,0,0,0
"57899",510626,2017,2,0,0,0,0,0,0,0,0,0,0,0
"57900",510626,2018,2,0,0,0,0,0,0,0,0,2,0,2
"57901",510626,2019,1,0,0,0,0,0,0,0,0,1,1,1
"57902",510626,2020,0,0,0,0,0,0,0,0,0,0,0,0
"57903",510626,2021,1,0,0,0,0,0,0,0,0,1,0,1
"57904",510626,2022,3,0,0,0,0,0,0,0,0,3,2,3
"57905",510627,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57906",510627,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57907",510627,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57908",510627,2015,0,0,0,0,0,0,0,0,0,0,0,0
"57909",510627,2016,0,0,0,0,0,0,0,0,0,0,0,0
"57910",510627,2017,0,0,0,0,0,0,0,0,0,0,0,0
"57911",510627,2018,0,0,0,0,0,0,0,0,0,0,0,0
"57912",510627,2019,0,0,0,0,0,0,0,0,0,0,0,0
"57913",510627,2020,4,0,0,0,1,0,0,0,1,3,3,3
"57914",510627,2021,1,0,0,0,0,0,0,0,0,1,1,1
"57915",510627,2022,0,0,0,0,0,0,0,0,0,0,0,0
"57916",510628,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57917",510628,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57918",510628,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57919",510628,2015,5,0,0,0,0,0,0,0,0,4,1,4
"57920",510628,2016,4,0,1,0,0,0,0,0,1,3,1,3
"57921",510628,2017,2,0,0,0,0,0,0,0,0,2,0,2
"57922",510628,2018,4,0,0,0,0,0,0,0,0,3,2,3
"57923",510628,2019,4,0,0,0,0,0,0,0,0,4,3,4
"57924",510628,2020,7,0,0,0,0,3,0,1,3,7,4,7
"57925",510628,2021,3,0,0,0,0,0,0,0,0,1,3,1
"57926",510628,2022,2,0,0,0,0,0,0,0,0,2,0,2
"57927",510629,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57928",510629,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57929",510629,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57930",510629,2015,2,0,0,0,0,0,0,0,0,2,2,2
"57931",510629,2016,1,0,0,0,0,0,0,0,0,0,0,0
"57932",510629,2017,4,0,0,0,0,0,0,0,0,1,0,1
"57933",510629,2018,0,0,0,0,0,0,0,0,0,0,0,0
"57934",510629,2019,5,0,0,1,0,0,0,0,1,3,0,3
"57935",510629,2020,4,0,0,0,0,0,0,1,1,3,2,3
"57936",510629,2021,4,0,0,0,0,0,0,0,0,4,2,4
"57937",510629,2022,5,0,1,0,0,0,0,1,1,3,4,3
"57938",510630,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57939",510630,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57940",510630,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57941",510630,2015,14,0,0,0,0,0,0,0,0,12,4,12
"57942",510630,2016,14,0,1,0,0,0,0,0,1,10,5,10
"57943",510630,2017,11,0,0,0,0,0,0,0,0,7,8,7
"57944",510630,2018,12,0,0,0,0,0,0,0,0,8,1,8
"57945",510630,2019,14,0,0,4,0,0,0,0,4,11,5,11
"57946",510630,2020,16,0,0,3,0,0,0,0,3,16,7,16
"57947",510630,2021,19,1,0,0,1,0,0,0,1,15,5,15
"57948",510630,2022,31,0,0,0,0,0,1,0,1,25,16,25
"57949",510631,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57950",510631,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57951",510631,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57952",510631,2015,0,0,0,0,0,0,0,0,0,0,0,0
"57953",510631,2016,0,0,0,0,0,0,0,0,0,0,0,0
"57954",510631,2017,2,0,0,0,0,0,0,0,0,2,0,2
"57955",510631,2018,0,0,0,0,0,0,0,0,0,0,0,0
"57956",510631,2019,0,0,0,0,0,0,0,0,0,0,0,0
"57957",510631,2020,0,0,0,0,0,0,0,0,0,0,0,0
"57958",510631,2021,0,0,0,0,0,0,0,0,0,0,0,0
"57959",510631,2022,0,0,0,0,0,0,0,0,0,0,0,0
"57960",510637,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57961",510637,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57962",510637,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57963",510637,2015,27,0,0,0,0,0,1,0,1,17,8,17
"57964",510637,2016,10,0,0,2,0,0,0,0,2,7,4,7
"57965",510637,2017,27,0,0,0,0,0,0,0,0,20,19,20
"57966",510637,2018,29,0,0,0,1,0,0,0,1,21,19,21
"57967",510637,2019,20,0,0,0,0,0,0,0,0,14,13,14
"57968",510637,2020,16,0,0,0,0,0,0,0,0,12,9,12
"57969",510637,2021,22,1,1,1,1,0,0,2,3,18,8,18
"57970",510637,2022,29,0,0,0,1,0,0,0,1,25,8,25
"57971",510642,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57972",510642,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57973",510642,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57974",510642,2015,2,0,0,0,0,0,0,0,0,1,1,1
"57975",510642,2016,2,0,0,0,0,0,0,0,0,2,2,2
"57976",510642,2017,6,0,0,0,0,0,0,0,0,6,2,6
"57977",510642,2018,6,0,0,0,0,0,0,0,0,6,2,6
"57978",510642,2019,9,0,0,0,0,0,0,1,1,9,3,9
"57979",510642,2020,20,0,0,0,0,0,0,0,0,18,10,18
"57980",510642,2021,11,0,0,0,0,0,0,0,0,11,9,11
"57981",510642,2022,18,0,0,0,0,0,0,0,0,15,13,15
"57982",510645,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57983",510645,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57984",510645,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57985",510645,2015,2,0,0,0,0,0,0,0,0,1,0,1
"57986",510645,2016,0,0,0,0,0,0,0,0,0,0,0,0
"57987",510645,2017,2,0,0,0,0,0,0,0,0,2,1,2
"57988",510645,2018,0,0,0,0,0,0,0,0,0,0,0,0
"57989",510645,2019,0,0,0,0,0,0,0,0,0,0,0,0
"57990",510645,2020,5,0,1,0,0,0,0,0,1,4,1,4
"57991",510645,2021,2,0,0,0,0,0,0,0,1,2,1,2
"57992",510645,2022,3,0,0,0,0,0,0,1,1,2,2,2
"57993",510650,2012,0,0,0,0,0,0,0,0,0,0,0,0
"57994",510650,2013,0,0,0,0,0,0,0,0,0,0,0,0
"57995",510650,2014,0,0,0,0,0,0,0,0,0,0,0,0
"57996",510650,2015,29,0,0,0,0,0,0,0,0,23,20,23
"57997",510650,2016,26,0,0,0,0,0,0,0,0,20,15,20
"57998",510650,2017,14,0,0,0,0,0,1,1,2,12,7,12
"57999",510650,2018,17,0,1,0,0,0,0,0,1,14,4,14
"58000",510650,2019,26,0,0,1,0,0,0,0,1,19,7,19
"58001",510650,2020,35,0,0,0,1,0,1,0,2,28,10,28
"58002",510650,2021,35,0,0,0,2,0,0,1,2,29,5,29
"58003",510650,2022,27,0,1,0,0,0,0,0,1,24,7,24
"58004",510665,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58005",510665,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58006",510665,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58007",510665,2015,3,0,0,0,0,0,0,0,0,3,1,3
"58008",510665,2016,3,0,0,0,0,0,0,0,0,3,1,3
"58009",510665,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58010",510665,2018,9,0,0,0,0,0,0,0,0,6,8,6
"58011",510665,2019,10,0,1,0,0,0,0,0,1,5,9,5
"58012",510665,2020,12,0,0,0,0,0,0,0,0,7,11,7
"58013",510665,2021,10,0,0,0,0,0,0,0,0,9,10,9
"58014",510665,2022,12,0,0,0,0,0,0,0,0,11,12,11
"58015",510670,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58016",510670,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58017",510670,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58018",510670,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58019",510670,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58020",510670,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58021",510670,2018,1,0,0,0,0,0,0,0,0,0,0,0
"58022",510670,2019,0,0,0,0,0,0,0,0,0,0,0,0
"58023",510670,2020,1,0,0,0,0,0,0,0,0,1,1,1
"58024",510670,2021,1,0,0,0,0,0,0,0,0,1,1,1
"58025",510670,2022,0,0,0,0,0,0,0,0,0,0,0,0
"58026",510675,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58027",510675,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58028",510675,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58029",510675,2015,18,0,0,0,0,0,0,0,0,11,1,11
"58030",510675,2016,25,1,0,0,1,0,1,0,2,20,13,20
"58031",510675,2017,13,0,0,0,0,0,0,0,0,13,7,13
"58032",510675,2018,15,0,0,0,0,0,0,0,0,12,9,12
"58033",510675,2019,28,0,1,2,0,0,1,2,4,18,13,18
"58034",510675,2020,88,0,2,0,4,0,0,1,7,74,51,74
"58035",510675,2021,89,0,1,1,0,0,0,1,4,74,57,74
"58036",510675,2022,101,0,1,0,1,0,1,0,2,84,84,84
"58037",510677,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58038",510677,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58039",510677,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58040",510677,2015,6,0,0,0,0,0,0,0,0,4,2,4
"58041",510677,2016,6,0,0,0,0,0,0,0,0,6,4,6
"58042",510677,2017,5,0,0,0,0,0,0,0,0,5,1,5
"58043",510677,2018,5,0,0,0,0,0,0,0,0,5,2,5
"58044",510677,2019,7,0,0,1,0,0,0,0,1,7,4,7
"58045",510677,2020,7,0,0,0,0,0,0,0,0,7,4,7
"58046",510677,2021,7,0,0,0,0,0,0,0,0,7,5,7
"58047",510677,2022,4,0,1,0,0,0,0,0,1,3,4,3
"58048",510680,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58049",510680,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58050",510680,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58051",510680,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58052",510680,2016,2,0,0,0,0,0,0,0,0,2,2,2
"58053",510680,2017,2,0,0,0,0,0,0,0,0,2,0,2
"58054",510680,2018,3,0,0,0,0,0,0,0,0,2,0,2
"58055",510680,2019,1,0,0,0,0,0,0,0,0,0,0,0
"58056",510680,2020,3,0,0,0,0,0,0,0,0,3,0,3
"58057",510680,2021,5,0,0,0,0,0,0,0,0,4,2,4
"58058",510680,2022,3,0,0,0,0,0,0,0,0,3,3,3
"58059",510682,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58060",510682,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58061",510682,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58062",510682,2015,1,0,0,0,0,0,0,0,0,1,0,1
"58063",510682,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58064",510682,2017,1,0,0,0,0,0,0,0,0,0,1,0
"58065",510682,2018,0,0,0,0,0,0,0,0,0,0,0,0
"58066",510682,2019,1,0,0,0,0,0,0,0,0,1,1,1
"58067",510682,2020,5,0,0,0,0,0,0,0,0,4,1,4
"58068",510682,2021,5,0,0,0,0,0,0,1,1,5,4,5
"58069",510682,2022,5,0,0,0,0,0,0,0,0,4,4,4
"58070",510685,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58071",510685,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58072",510685,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58073",510685,2015,6,0,0,2,0,0,0,0,2,6,0,6
"58074",510685,2016,1,0,0,0,0,0,0,0,0,1,0,1
"58075",510685,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58076",510685,2018,2,0,0,0,0,0,0,0,0,2,0,2
"58077",510685,2019,1,0,0,0,0,0,0,0,0,1,0,1
"58078",510685,2020,2,0,0,0,0,0,0,0,0,2,0,2
"58079",510685,2021,3,0,0,1,0,0,0,0,1,2,0,2
"58080",510685,2022,1,0,0,0,0,0,0,0,0,0,1,0
"58081",510700,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58082",510700,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58083",510700,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58084",510700,2015,4,0,0,0,1,0,0,0,1,2,3,2
"58085",510700,2016,10,0,0,0,0,0,0,0,0,7,5,7
"58086",510700,2017,5,0,0,0,0,0,0,0,0,4,4,4
"58087",510700,2018,5,0,0,0,0,0,0,0,0,3,3,3
"58088",510700,2019,14,0,0,1,0,0,0,0,1,11,2,11
"58089",510700,2020,11,0,0,0,0,0,0,0,0,8,7,8
"58090",510700,2021,13,0,1,0,0,0,0,0,1,12,5,12
"58091",510700,2022,19,0,0,0,0,0,0,0,0,15,6,15
"58092",510704,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58093",510704,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58094",510704,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58095",510704,2015,216,0,3,1,0,0,2,1,8,153,109,153
"58096",510704,2016,238,0,5,1,1,0,0,1,8,162,165,162
"58097",510704,2017,249,0,2,0,5,0,4,1,12,195,158,195
"58098",510704,2018,209,1,1,21,3,0,1,0,27,167,73,167
"58099",510704,2019,245,0,7,60,2,0,5,2,75,185,48,185
"58100",510704,2020,299,0,3,23,0,0,1,4,30,241,89,241
"58101",510704,2021,330,3,3,15,7,0,3,1,30,253,87,253
"58102",510704,2022,361,0,1,1,8,1,0,1,13,265,108,265
"58103",510706,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58104",510706,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58105",510706,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58106",510706,2015,14,0,0,0,0,0,0,0,0,13,7,13
"58107",510706,2016,7,0,0,0,0,0,0,0,0,7,7,7
"58108",510706,2017,6,0,0,0,0,0,0,0,0,6,3,6
"58109",510706,2018,19,0,1,0,0,0,0,0,1,19,12,19
"58110",510706,2019,18,0,1,0,1,0,0,0,2,17,16,17
"58111",510706,2020,41,0,0,0,1,0,0,0,1,35,28,35
"58112",510706,2021,43,0,0,0,1,0,1,1,2,30,24,30
"58113",510706,2022,41,0,0,0,0,0,0,0,0,39,36,39
"58114",510710,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58115",510710,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58116",510710,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58117",510710,2015,2,0,0,0,0,0,0,0,0,2,0,2
"58118",510710,2016,5,0,0,0,0,0,0,0,0,4,1,4
"58119",510710,2017,6,0,0,0,0,0,0,0,0,5,2,5
"58120",510710,2018,4,0,0,0,0,0,0,0,0,3,0,3
"58121",510710,2019,6,0,1,0,0,0,0,0,1,3,1,3
"58122",510710,2020,14,0,0,0,0,0,0,0,0,12,5,12
"58123",510710,2021,9,0,0,0,0,0,0,0,0,8,3,8
"58124",510710,2022,7,0,0,0,0,0,0,0,0,5,4,5
"58125",510715,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58126",510715,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58127",510715,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58128",510715,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58129",510715,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58130",510715,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58131",510715,2018,0,0,0,0,0,0,0,0,0,0,0,0
"58132",510715,2019,0,0,0,0,0,0,0,0,0,0,0,0
"58133",510715,2020,2,0,0,0,0,0,0,0,0,2,0,2
"58134",510715,2021,0,0,0,0,0,0,0,0,0,0,0,0
"58135",510715,2022,1,0,0,0,0,0,0,0,0,1,1,1
"58136",510718,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58137",510718,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58138",510718,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58139",510718,2015,2,0,0,0,0,0,0,0,0,2,2,2
"58140",510718,2016,2,0,0,0,0,0,0,0,0,2,1,2
"58141",510718,2017,2,0,0,0,0,0,0,0,0,2,2,2
"58142",510718,2018,2,0,0,0,0,0,0,0,0,2,1,2
"58143",510718,2019,3,0,0,0,0,0,0,0,0,3,1,3
"58144",510718,2020,5,0,0,0,0,0,0,0,0,4,5,4
"58145",510718,2021,2,0,0,0,0,0,0,0,0,2,2,2
"58146",510718,2022,7,0,0,0,0,0,0,0,0,7,7,7
"58147",510719,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58148",510719,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58149",510719,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58150",510719,2015,2,0,0,0,0,0,0,0,0,2,1,2
"58151",510719,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58152",510719,2017,2,0,0,0,0,0,0,0,0,2,2,2
"58153",510719,2018,1,0,0,0,0,0,0,0,0,0,1,0
"58154",510719,2019,2,0,0,0,0,0,0,0,0,1,1,1
"58155",510719,2020,6,0,0,0,0,0,0,0,0,6,6,6
"58156",510719,2021,4,0,0,0,1,0,0,0,1,3,4,3
"58157",510719,2022,3,0,0,0,0,0,0,0,0,1,2,1
"58158",510720,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58159",510720,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58160",510720,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58161",510720,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58162",510720,2016,1,0,0,0,0,0,0,0,0,1,0,1
"58163",510720,2017,1,0,0,0,0,0,0,0,0,0,0,0
"58164",510720,2018,1,0,0,1,0,0,0,0,1,1,0,1
"58165",510720,2019,2,0,0,0,0,0,0,0,0,1,1,1
"58166",510720,2020,0,0,0,0,0,0,0,0,0,0,0,0
"58167",510720,2021,3,0,0,0,0,0,0,0,0,2,0,2
"58168",510720,2022,0,0,0,0,0,0,0,0,0,0,0,0
"58169",510724,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58170",510724,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58171",510724,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58172",510724,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58173",510724,2016,3,0,0,0,0,0,0,0,0,3,1,3
"58174",510724,2017,10,0,0,1,1,0,0,0,2,8,0,8
"58175",510724,2018,13,0,0,0,0,0,0,0,0,12,2,12
"58176",510724,2019,7,0,0,0,0,0,0,0,0,6,4,6
"58177",510724,2020,7,0,0,0,0,0,0,0,0,6,0,6
"58178",510724,2021,15,0,0,0,0,0,0,0,0,12,2,12
"58179",510724,2022,14,0,0,0,0,0,0,0,0,12,10,12
"58180",510726,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58181",510726,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58182",510726,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58183",510726,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58184",510726,2016,4,0,0,0,0,0,0,0,0,2,0,2
"58185",510726,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58186",510726,2018,5,0,0,0,0,0,0,0,0,5,1,5
"58187",510726,2019,2,0,0,0,0,0,0,0,0,2,0,2
"58188",510726,2020,3,0,0,0,0,0,0,0,0,3,0,3
"58189",510726,2021,3,0,0,0,0,0,0,0,0,3,0,3
"58190",510726,2022,1,0,0,0,0,0,0,0,0,0,1,0
"58191",510729,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58192",510729,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58193",510729,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58194",510729,2015,1,0,0,0,0,0,0,0,0,0,0,0
"58195",510729,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58196",510729,2017,5,0,0,0,0,0,0,0,0,5,0,5
"58197",510729,2018,0,0,0,0,0,0,0,0,0,0,0,0
"58198",510729,2019,2,0,0,0,0,0,0,0,0,1,0,1
"58199",510729,2020,2,0,0,0,0,0,0,0,0,1,1,1
"58200",510729,2021,1,0,0,0,0,0,0,0,0,0,0,0
"58201",510729,2022,2,0,0,0,0,0,0,0,0,2,0,2
"58202",510730,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58203",510730,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58204",510730,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58205",510730,2015,5,0,0,0,2,0,0,0,2,3,2,3
"58206",510730,2016,5,0,0,0,0,0,0,0,0,5,3,5
"58207",510730,2017,8,0,0,0,0,0,0,0,0,5,2,5
"58208",510730,2018,2,0,0,0,0,0,0,0,0,2,2,2
"58209",510730,2019,6,0,0,0,0,0,0,0,0,5,1,5
"58210",510730,2020,10,0,0,0,0,0,0,0,0,9,1,9
"58211",510730,2021,15,0,0,0,0,0,0,0,2,12,5,12
"58212",510730,2022,11,0,0,0,0,0,0,0,0,10,3,10
"58213",510735,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58214",510735,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58215",510735,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58216",510735,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58217",510735,2016,1,0,0,0,0,0,0,0,0,1,1,1
"58218",510735,2017,2,0,0,0,0,0,0,0,0,2,2,2
"58219",510735,2018,1,0,0,0,0,0,0,0,0,1,1,1
"58220",510735,2019,2,0,0,0,0,0,0,0,0,1,2,1
"58221",510735,2020,0,0,0,0,0,0,0,0,0,0,0,0
"58222",510735,2021,0,0,0,0,0,0,0,0,0,0,0,0
"58223",510735,2022,1,0,0,0,0,0,0,0,0,1,0,1
"58224",510740,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58225",510740,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58226",510740,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58227",510740,2015,3,0,0,0,0,0,0,0,0,3,0,3
"58228",510740,2016,1,0,0,0,0,0,0,0,0,1,0,1
"58229",510740,2017,1,0,0,0,0,0,0,0,0,0,1,0
"58230",510740,2018,3,0,0,0,0,0,0,0,0,2,0,2
"58231",510740,2019,4,0,0,0,0,0,0,0,0,4,4,4
"58232",510740,2020,5,0,0,0,0,0,0,0,0,2,3,2
"58233",510740,2021,5,0,0,0,0,0,0,0,0,4,1,4
"58234",510740,2022,2,0,0,0,0,0,0,0,0,2,2,2
"58235",510757,2012,0,0,0,0,0,0,0,0,0,0,0,0
"58236",510757,2013,0,0,0,0,0,0,0,0,0,0,0,0
"58237",510757,2014,0,0,0,0,0,0,0,0,0,0,0,0
"58238",510757,2015,0,0,0,0,0,0,0,0,0,0,0,0
"58239",510757,2016,0,0,0,0,0,0,0,0,0,0,0,0
"58240",510757,2017,0,0,0,0,0,0,0,0,0,0,0,0
"58241",510757,2018,1,0,0,0,0,0,0,0,0,0,0,0
"58242",510757,2019,0,0,0,0,0,0,0,0,0,0,0,0
"58243",510757,2020,0,0,0,0,0,0,0,0,0,0,0,0
"58244",510757,2021,0,0,0,0,0,0,0,0,0,0,0,0
"58245",510757,2022,0,0,0,0,0,0,0,0,0,0,0,0
