"","codmunres","ano","Obito_Materno_investigado_com_Ficha_Sintese","Obito_Materno_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MATERNOS"
"5278","171660",2024,0,0,0
"5279","171665",2012,0,0,0
"5280","171665",2013,0,0,0
"5281","171665",2014,0,0,0
"5282","171665",2015,0,0,0
"5283","171665",2016,0,0,0
"5284","171665",2017,1,0,1
"5285","171665",2018,0,0,0
"5286","171665",2019,0,0,0
"5287","171665",2020,0,0,0
"5288","171665",2021,0,0,0
"5289","171665",2022,1,0,1
"5290","171665",2023,0,0,0
"5291","171665",2024,0,0,0
"5292","171670",2012,1,0,1
"5293","171670",2013,0,0,0
"5294","171670",2014,1,0,1
"5295","171670",2015,0,0,0
"5296","171670",2016,0,0,0
"5297","171670",2017,0,0,0
"5298","171670",2018,0,0,0
"5299","171670",2019,0,0,0
"5300","171670",2020,0,0,0
"5301","171670",2021,1,0,1
"5302","171670",2022,0,0,0
"5303","171670",2023,0,0,0
"5304","171670",2024,0,0,0
"5305","171700",2012,0,0,0
"5306","171700",2013,0,0,0
"5307","171700",2014,0,0,0
"5308","171700",2015,0,0,0
"5309","171700",2016,0,0,0
"5310","171700",2017,0,0,0
"5311","171700",2018,0,0,0
"5312","171700",2019,0,0,0
"5313","171700",2020,0,0,0
"5314","171700",2021,0,0,0
"5315","171700",2022,0,0,0
"5316","171700",2023,0,0,0
"5317","171700",2024,0,0,0
"5318","171720",2012,0,0,0
"5319","171720",2013,0,0,0
"5320","171720",2014,0,0,0
"5321","171720",2015,0,0,0
"5322","171720",2016,0,0,0
"5323","171720",2017,0,0,0
"5324","171720",2018,0,0,0
"5325","171720",2019,0,0,0
"5326","171720",2020,0,0,0
"5327","171720",2021,0,0,0
"5328","171720",2022,0,0,0
"5329","171720",2023,0,0,0
"5330","171720",2024,0,0,0
"5331","171750",2012,0,0,0
"5332","171750",2013,0,0,0
"5333","171750",2014,0,0,0
"5334","171750",2015,0,0,0
"5335","171750",2016,0,0,0
"5336","171750",2017,0,0,0
"5337","171750",2018,0,0,0
"5338","171750",2019,0,0,0
"5339","171750",2020,0,0,0
"5340","171750",2021,0,0,0
"5341","171750",2022,1,0,1
"5342","171750",2023,1,0,1
"5343","171750",2024,0,0,0
"5344","171780",2012,0,0,0
"5345","171780",2013,0,0,0
"5346","171780",2014,0,0,0
"5347","171780",2015,0,0,0
"5348","171780",2016,0,0,0
"5349","171780",2017,0,0,0
"5350","171780",2018,0,0,0
"5351","171780",2019,0,0,0
"5352","171780",2020,0,0,0
"5353","171780",2021,0,0,0
"5354","171780",2022,0,0,0
"5355","171780",2023,0,0,0
"5356","171780",2024,0,0,0
"5357","171790",2012,0,0,0
"5358","171790",2013,0,0,0
"5359","171790",2014,0,0,0
"5360","171790",2015,0,0,0
"5361","171790",2016,0,0,0
"5362","171790",2017,0,0,0
"5363","171790",2018,0,0,0
"5364","171790",2019,1,0,1
"5365","171790",2020,0,0,0
"5366","171790",2021,1,0,1
"5367","171790",2022,1,0,1
"5368","171790",2023,0,0,0
"5369","171790",2024,0,0,0
"5370","171800",2012,0,0,0
"5371","171800",2013,0,0,0
"5372","171800",2014,0,0,0
"5373","171800",2015,0,0,0
"5374","171800",2016,0,0,0
"5375","171800",2017,0,0,0
"5376","171800",2018,0,0,0
"5377","171800",2019,0,0,0
"5378","171800",2020,0,0,0
"5379","171800",2021,1,0,1
"5380","171800",2022,0,0,0
"5381","171800",2023,0,0,0
"5382","171800",2024,0,0,0
"5383","171820",2012,0,0,0
"5384","171820",2013,0,0,0
"5385","171820",2014,0,0,0
"5386","171820",2015,0,0,0
"5387","171820",2016,0,0,0
"5388","171820",2017,0,0,0
"5389","171820",2018,2,0,2
"5390","171820",2019,1,0,1
"5391","171820",2020,0,0,0
"5392","171820",2021,6,0,6
"5393","171820",2022,0,0,0
"5394","171820",2023,1,0,1
"5395","171820",2024,2,0,2
"5396","171830",2012,0,0,0
"5397","171830",2013,0,0,0
"5398","171830",2014,0,0,0
"5399","171830",2015,0,0,0
"5400","171830",2016,0,0,0
"5401","171830",2017,0,0,0
"5402","171830",2018,0,0,0
"5403","171830",2019,0,0,0
"5404","171830",2020,0,0,0
"5405","171830",2021,0,0,0
"5406","171830",2022,0,0,0
"5407","171830",2023,0,0,0
"5408","171830",2024,0,0,0
"5409","171840",2012,0,0,0
"5410","171840",2013,0,0,0
"5411","171840",2014,0,0,0
"5412","171840",2015,0,0,0
"5413","171840",2016,0,0,0
"5414","171840",2017,0,0,0
"5415","171840",2018,0,0,0
"5416","171840",2019,0,0,0
"5417","171840",2020,0,0,0
"5418","171840",2021,0,0,0
"5419","171840",2022,0,0,0
"5420","171840",2023,0,0,0
"5421","171840",2024,0,0,0
"5422","171845",2012,0,0,0
"5423","171845",2013,0,0,0
"5424","171845",2014,0,0,0
"5425","171845",2015,0,0,0
"5426","171845",2016,0,0,0
"5427","171845",2017,0,0,0
"5428","171845",2018,0,0,0
"5429","171845",2019,0,0,0
"5430","171845",2020,0,0,0
"5431","171845",2021,0,0,0
"5432","171845",2022,0,0,0
"5433","171845",2023,0,0,0
"5434","171845",2024,0,0,0
"5435","171850",2012,0,0,0
"5436","171850",2013,0,0,0
"5437","171850",2014,1,0,1
"5438","171850",2015,0,0,0
"5439","171850",2016,0,0,0
"5440","171850",2017,0,0,0
"5441","171850",2018,0,0,0
"5442","171850",2019,0,0,0
"5443","171850",2020,0,0,0
"5444","171850",2021,0,0,0
"5445","171850",2022,0,0,0
"5446","171850",2023,0,0,0
"5447","171850",2024,0,0,0
"5448","171855",2012,0,0,0
"5449","171855",2013,0,0,0
"5450","171855",2014,0,0,0
"5451","171855",2015,0,0,0
"5452","171855",2016,1,0,1
"5453","171855",2017,0,0,0
"5454","171855",2018,0,0,0
"5455","171855",2019,1,0,1
"5456","171855",2020,0,0,0
"5457","171855",2021,0,0,0
"5458","171855",2022,0,0,0
"5459","171855",2023,0,0,0
"5460","171855",2024,0,0,0
"5461","171865",2012,0,0,0
"5462","171865",2013,0,0,0
"5463","171865",2014,0,0,0
"5464","171865",2015,0,0,0
"5465","171865",2016,0,0,0
"5466","171865",2017,0,0,0
"5467","171865",2018,0,0,0
"5468","171865",2019,0,0,0
"5469","171865",2020,0,0,0
"5470","171865",2021,0,0,0
"5471","171865",2022,0,0,0
"5472","171865",2023,0,0,0
"5473","171865",2024,0,0,0
"5474","171870",2012,0,0,0
"5475","171870",2013,0,0,0
"5476","171870",2014,0,0,0
"5477","171870",2015,0,0,0
"5478","171870",2016,0,0,0
"5479","171870",2017,0,0,0
"5480","171870",2018,0,0,0
"5481","171870",2019,0,0,0
"5482","171870",2020,0,0,0
"5483","171870",2021,0,0,0
"5484","171870",2022,0,0,0
"5485","171870",2023,0,0,0
"5486","171870",2024,0,0,0
"5487","171875",2012,0,0,0
"5488","171875",2013,0,0,0
"5489","171875",2014,0,0,0
"5490","171875",2015,0,0,0
"5491","171875",2016,0,0,0
"5492","171875",2017,0,0,0
"5493","171875",2018,0,0,0
"5494","171875",2019,0,0,0
"5495","171875",2020,0,0,0
"5496","171875",2021,0,0,0
"5497","171875",2022,0,0,0
"5498","171875",2023,0,0,0
"5499","171875",2024,0,0,0
"5500","171880",2012,0,0,0
"5501","171880",2013,0,0,0
"5502","171880",2014,0,0,0
"5503","171880",2015,0,0,0
"5504","171880",2016,0,0,0
"5505","171880",2017,1,0,1
"5506","171880",2018,0,0,0
"5507","171880",2019,0,0,0
"5508","171880",2020,0,0,0
"5509","171880",2021,0,0,0
"5510","171880",2022,0,0,0
"5511","171880",2023,0,0,0
"5512","171880",2024,0,0,0
"5513","171884",2012,0,0,0
"5514","171884",2013,0,0,0
"5515","171884",2014,0,0,0
"5516","171884",2015,0,0,0
"5517","171884",2016,0,0,0
"5518","171884",2017,0,0,0
"5519","171884",2018,0,0,0
"5520","171884",2019,0,0,0
"5521","171884",2020,1,0,1
"5522","171884",2021,0,0,0
"5523","171884",2022,0,0,0
"5524","171884",2023,0,0,0
"5525","171884",2024,0,0,0
"5526","171886",2012,0,0,0
"5527","171886",2013,0,0,0
"5528","171886",2014,0,0,0
"5529","171886",2015,0,0,0
"5530","171886",2016,0,0,0
"5531","171886",2017,0,0,0
"5532","171886",2018,0,0,0
"5533","171886",2019,0,0,0
"5534","171886",2020,0,0,0
"5535","171886",2021,0,0,0
"5536","171886",2022,1,0,1
"5537","171886",2023,0,0,0
"5538","171886",2024,0,0,0
"5539","171888",2012,0,0,0
"5540","171888",2013,0,0,0
"5541","171888",2014,0,0,0
"5542","171888",2015,0,0,0
"5543","171888",2016,0,0,0
"5544","171888",2017,0,0,0
"5545","171888",2018,0,0,0
"5546","171888",2019,0,0,0
"5547","171888",2020,0,0,0
"5548","171888",2021,1,0,1
"5549","171888",2022,0,0,0
"5550","171888",2023,0,0,0
"5551","171888",2024,0,0,0
"5552","171889",2012,1,0,1
"5553","171889",2013,0,0,0
"5554","171889",2014,0,0,0
"5555","171889",2015,0,0,0
"5556","171889",2016,0,0,0
"5557","171889",2017,0,0,0
"5558","171889",2018,0,0,0
"5559","171889",2019,0,0,0
"5560","171889",2020,0,0,0
"5561","171889",2021,0,0,0
"5562","171889",2022,0,0,0
"5563","171889",2023,0,0,0
"5564","171889",2024,0,0,0
"5565","171890",2012,0,0,0
"5566","171890",2013,0,0,0
"5567","171890",2014,0,0,0
"5568","171890",2015,0,0,0
"5569","171890",2016,0,0,0
"5570","171890",2017,0,0,0
"5571","171890",2018,0,0,0
"5572","171890",2019,0,0,0
"5573","171890",2020,0,0,0
"5574","171890",2021,0,0,0
"5575","171890",2022,0,0,0
"5576","171890",2023,0,0,0
"5577","171890",2024,0,0,0
"5578","171900",2012,0,0,0
"5579","171900",2013,0,0,0
"5580","171900",2014,0,0,0
"5581","171900",2015,0,0,0
"5582","171900",2016,0,0,0
"5583","171900",2017,0,0,0
"5584","171900",2018,0,0,0
"5585","171900",2019,0,0,0
"5586","171900",2020,0,0,0
"5587","171900",2021,0,0,0
"5588","171900",2022,0,0,0
"5589","171900",2023,0,0,0
"5590","171900",2024,0,0,0
"5591","172000",2012,0,0,0
"5592","172000",2013,0,0,0
"5593","172000",2014,0,0,0
"5594","172000",2015,0,0,0
"5595","172000",2016,0,0,0
"5596","172000",2017,0,0,0
"5597","172000",2018,0,0,0
"5598","172000",2019,0,0,0
"5599","172000",2020,0,0,0
"5600","172000",2021,0,0,0
"5601","172000",2022,0,0,0
"5602","172000",2023,0,0,0
"5603","172000",2024,0,0,0
"5604","172010",2012,0,0,0
"5605","172010",2013,0,0,0
"5606","172010",2014,0,0,0
"5607","172010",2015,0,0,0
"5608","172010",2016,0,0,0
"5609","172010",2017,0,0,0
"5610","172010",2018,0,0,0
"5611","172010",2019,0,0,0
"5612","172010",2020,0,0,0
"5613","172010",2021,0,0,0
"5614","172010",2022,0,0,0
"5615","172010",2023,0,0,0
"5616","172010",2024,0,0,0
"5617","172015",2012,0,0,0
"5618","172015",2013,0,0,0
"5619","172015",2014,0,0,0
"5620","172015",2015,0,0,0
"5621","172015",2016,0,0,0
"5622","172015",2017,0,0,0
"5623","172015",2018,0,0,0
"5624","172015",2019,0,0,0
"5625","172015",2020,0,0,0
"5626","172015",2021,0,0,0
"5627","172015",2022,0,0,0
"5628","172015",2023,0,0,0
"5629","172015",2024,0,0,0
"5630","172020",2012,0,0,0
"5631","172020",2013,0,0,0
"5632","172020",2014,0,0,0
"5633","172020",2015,0,0,0
"5634","172020",2016,0,0,0
"5635","172020",2017,0,0,0
"5636","172020",2018,0,0,0
"5637","172020",2019,0,0,0
"5638","172020",2020,1,0,1
"5639","172020",2021,0,0,0
"5640","172020",2022,1,0,1
"5641","172020",2023,0,0,0
"5642","172020",2024,0,0,0
"5643","172025",2012,0,0,0
"5644","172025",2013,0,0,0
"5645","172025",2014,0,0,0
"5646","172025",2015,0,0,0
"5647","172025",2016,0,0,0
"5648","172025",2017,0,0,0
"5649","172025",2018,1,0,1
"5650","172025",2019,0,0,0
"5651","172025",2020,0,0,0
"5652","172025",2021,0,0,0
"5653","172025",2022,0,0,0
"5654","172025",2023,0,0,0
"5655","172025",2024,0,0,0
"5656","172030",2012,0,0,0
"5657","172030",2013,0,0,0
"5658","172030",2014,0,0,0
"5659","172030",2015,0,0,0
"5660","172030",2016,0,0,0
"5661","172030",2017,0,0,0
"5662","172030",2018,0,0,0
"5663","172030",2019,0,0,0
"5664","172030",2020,0,0,0
"5665","172030",2021,0,0,0
"5666","172030",2022,0,0,0
"5667","172030",2023,0,0,0
"5668","172030",2024,0,0,0
"5669","172049",2012,0,0,0
"5670","172049",2013,0,0,0
"5671","172049",2014,0,0,0
"5672","172049",2015,0,0,0
"5673","172049",2016,0,0,0
"5674","172049",2017,1,0,1
"5675","172049",2018,0,0,0
"5676","172049",2019,0,0,0
"5677","172049",2020,0,0,0
"5678","172049",2021,0,0,0
"5679","172049",2022,0,0,0
"5680","172049",2023,0,0,0
"5681","172049",2024,0,0,0
"5682","172065",2012,0,0,0
"5683","172065",2013,0,0,0
"5684","172065",2014,0,0,0
"5685","172065",2015,0,0,0
"5686","172065",2016,0,0,0
"5687","172065",2017,0,0,0
"5688","172065",2018,0,0,0
"5689","172065",2019,0,0,0
"5690","172065",2020,0,0,0
"5691","172065",2021,0,0,0
"5692","172065",2022,0,0,0
"5693","172065",2023,0,0,0
"5694","172065",2024,0,0,0
"5695","172080",2012,0,0,0
"5696","172080",2013,1,0,1
"5697","172080",2014,0,0,0
"5698","172080",2015,0,0,0
"5699","172080",2016,0,0,0
"5700","172080",2017,0,0,0
"5701","172080",2018,0,0,0
"5702","172080",2019,0,0,0
"5703","172080",2020,0,0,0
"5704","172080",2021,1,0,1
"5705","172080",2022,0,0,0
"5706","172080",2023,1,0,1
"5707","172080",2024,0,0,0
"5708","172085",2012,0,0,0
"5709","172085",2013,0,0,0
"5710","172085",2014,0,0,0
"5711","172085",2015,0,0,0
"5712","172085",2016,0,0,0
"5713","172085",2017,0,0,0
"5714","172085",2018,0,0,0
"5715","172085",2019,0,0,0
"5716","172085",2020,0,0,0
"5717","172085",2021,0,0,0
"5718","172085",2022,0,0,0
"5719","172085",2023,0,0,0
"5720","172085",2024,0,0,0
"5721","172090",2012,0,0,0
"5722","172090",2013,0,0,0
"5723","172090",2014,1,0,1
"5724","172090",2015,0,1,1
"5725","172090",2016,0,0,0
"5726","172090",2017,0,0,0
"5727","172090",2018,0,0,0
"5728","172090",2019,0,0,0
"5729","172090",2020,0,0,0
"5730","172090",2021,0,0,0
"5731","172090",2022,0,0,0
"5732","172090",2023,0,0,0
"5733","172090",2024,1,0,1
"5734","172093",2012,0,0,0
"5735","172093",2013,0,0,0
"5736","172093",2014,0,0,0
"5737","172093",2015,0,0,0
"5738","172093",2016,0,0,0
"5739","172093",2017,0,0,0
"5740","172093",2018,0,0,0
"5741","172093",2019,0,0,0
"5742","172093",2020,0,0,0
"5743","172093",2021,0,0,0
"5744","172093",2022,0,0,0
"5745","172093",2023,0,0,0
"5746","172093",2024,0,0,0
"5747","172097",2012,0,0,0
"5748","172097",2013,1,0,1
"5749","172097",2014,0,0,0
"5750","172097",2015,0,0,0
"5751","172097",2016,0,0,0
"5752","172097",2017,0,0,0
"5753","172097",2018,0,0,0
"5754","172097",2019,1,0,1
"5755","172097",2020,0,0,0
"5756","172097",2021,0,0,0
"5757","172097",2022,0,0,0
"5758","172097",2023,0,0,0
"5759","172097",2024,0,0,0
"5760","172100",2012,1,0,1
"5761","172100",2013,1,0,1
"5762","172100",2014,3,0,3
"5763","172100",2015,5,0,5
"5764","172100",2016,2,0,2
"5765","172100",2017,5,0,5
"5766","172100",2018,0,0,0
"5767","172100",2019,2,0,2
"5768","172100",2020,2,0,2
"5769","172100",2021,14,0,14
"5770","172100",2022,5,0,5
"5771","172100",2023,6,0,6
"5772","172100",2024,2,0,2
"5773","172110",2012,1,0,1
"5774","172110",2013,0,0,0
"5775","172110",2014,0,0,0
"5776","172110",2015,0,0,0
"5777","172110",2016,1,0,1
"5778","172110",2017,0,0,0
"5779","172110",2018,0,0,0
"5780","172110",2019,1,0,1
"5781","172110",2020,0,0,0
"5782","172110",2021,0,0,0
"5783","172110",2022,0,0,0
"5784","172110",2023,0,0,0
"5785","172110",2024,0,0,0
"5786","172120",2012,1,0,1
"5787","172120",2013,0,0,0
"5788","172120",2014,0,0,0
"5789","172120",2015,1,0,1
"5790","172120",2016,0,0,0
"5791","172120",2017,0,0,0
"5792","172120",2018,0,0,0
"5793","172120",2019,0,0,0
"5794","172120",2020,1,0,1
"5795","172120",2021,1,0,1
"5796","172120",2022,0,0,0
"5797","172120",2023,0,0,0
"5798","172120",2024,0,0,0
"5799","172125",2012,0,0,0
"5800","172125",2013,0,0,0
"5801","172125",2014,0,0,0
"5802","172125",2015,0,0,0
"5803","172125",2016,0,0,0
"5804","172125",2017,0,0,0
"5805","172125",2018,0,0,0
"5806","172125",2019,0,0,0
"5807","172125",2020,0,0,0
"5808","172125",2021,0,0,0
"5809","172125",2022,0,0,0
"5810","172125",2023,1,0,1
"5811","172125",2024,0,0,0
"5812","172130",2012,0,0,0
"5813","172130",2013,0,0,0
"5814","172130",2014,0,0,0
"5815","172130",2015,0,0,0
"5816","172130",2016,0,0,0
"5817","172130",2017,0,0,0
"5818","172130",2018,0,0,0
"5819","172130",2019,0,0,0
"5820","172130",2020,0,0,0
"5821","172130",2021,0,0,0
"5822","172130",2022,0,0,0
"5823","172130",2023,0,0,0
"5824","172130",2024,0,0,0
"5825","172208",2012,0,0,0
"5826","172208",2013,0,0,0
"5827","172208",2014,0,0,0
"5828","172208",2015,0,0,0
"5829","172208",2016,0,0,0
"5830","172208",2017,1,0,1
"5831","172208",2018,0,0,0
"5832","172208",2019,0,0,0
"5833","172208",2020,0,0,0
"5834","172208",2021,0,0,0
"5835","172208",2022,0,0,0
"5836","172208",2023,0,0,0
"5837","172208",2024,0,0,0
"5838","172210",2012,0,0,0
"5839","172210",2013,0,0,0
"5840","172210",2014,0,0,0
"5841","172210",2015,1,0,1
"5842","172210",2016,0,0,0
"5843","172210",2017,0,0,0
"5844","172210",2018,0,0,0
"5845","172210",2019,1,0,1
"5846","172210",2020,1,0,1
"5847","172210",2021,1,0,1
"5848","172210",2022,0,0,0
"5849","172210",2023,0,0,0
"5850","172210",2024,0,0,0
"5851","210005",2012,1,0,2
"5852","210005",2013,0,0,0
"5853","210005",2014,0,0,0
"5854","210005",2015,0,0,0
"5855","210005",2016,2,0,2
"5856","210005",2017,3,0,3
"5857","210005",2018,3,0,3
"5858","210005",2019,1,0,1
"5859","210005",2020,1,0,1
"5860","210005",2021,2,0,3
"5861","210005",2022,2,0,2
"5862","210005",2023,0,0,0
"5863","210005",2024,1,0,3
"5864","210010",2012,1,0,1
"5865","210010",2013,1,0,1
"5866","210010",2014,1,0,1
"5867","210010",2015,1,0,1
"5868","210010",2016,0,0,0
"5869","210010",2017,1,0,1
"5870","210010",2018,0,0,0
"5871","210010",2019,0,0,0
"5872","210010",2020,0,0,0
"5873","210010",2021,0,0,0
"5874","210010",2022,0,0,0
"5875","210010",2023,0,0,0
"5876","210010",2024,0,0,0
"5877","210015",2012,0,0,0
"5878","210015",2013,0,0,0
"5879","210015",2014,0,0,0
"5880","210015",2015,0,0,0
"5881","210015",2016,0,0,0
"5882","210015",2017,0,0,0
"5883","210015",2018,0,0,0
"5884","210015",2019,0,0,0
"5885","210015",2020,0,0,0
"5886","210015",2021,0,0,0
"5887","210015",2022,0,0,0
"5888","210015",2023,0,0,0
"5889","210015",2024,0,0,0
"5890","210020",2012,0,0,0
"5891","210020",2013,0,0,0
"5892","210020",2014,0,1,1
"5893","210020",2015,0,0,1
"5894","210020",2016,0,0,0
"5895","210020",2017,0,0,0
"5896","210020",2018,0,0,0
"5897","210020",2019,0,0,0
"5898","210020",2020,0,0,0
"5899","210020",2021,0,0,1
"5900","210020",2022,0,0,0
"5901","210020",2023,0,0,0
"5902","210020",2024,0,0,0
"5903","210030",2012,1,0,1
"5904","210030",2013,1,0,1
"5905","210030",2014,0,0,0
"5906","210030",2015,0,0,0
"5907","210030",2016,0,0,0
"5908","210030",2017,1,0,1
"5909","210030",2018,1,0,1
"5910","210030",2019,0,0,0
"5911","210030",2020,1,0,1
"5912","210030",2021,0,0,0
"5913","210030",2022,2,0,2
"5914","210030",2023,0,0,0
"5915","210030",2024,2,0,2
"5916","210040",2012,0,0,0
"5917","210040",2013,0,0,0
"5918","210040",2014,0,0,0
"5919","210040",2015,0,0,0
"5920","210040",2016,0,0,0
"5921","210040",2017,0,0,0
"5922","210040",2018,0,0,0
"5923","210040",2019,0,0,0
"5924","210040",2020,0,0,0
"5925","210040",2021,0,0,0
"5926","210040",2022,0,0,0
"5927","210040",2023,0,0,0
"5928","210040",2024,0,0,0
"5929","210043",2012,0,0,0
"5930","210043",2013,0,0,0
"5931","210043",2014,1,0,1
"5932","210043",2015,0,0,0
"5933","210043",2016,0,1,1
"5934","210043",2017,1,0,1
"5935","210043",2018,0,0,0
"5936","210043",2019,0,0,0
"5937","210043",2020,0,0,0
"5938","210043",2021,0,0,0
"5939","210043",2022,0,0,0
"5940","210043",2023,0,0,0
"5941","210043",2024,0,0,0
"5942","210047",2012,0,0,1
"5943","210047",2013,0,0,2
"5944","210047",2014,1,0,1
"5945","210047",2015,0,0,0
"5946","210047",2016,0,0,0
"5947","210047",2017,0,0,0
"5948","210047",2018,0,0,0
"5949","210047",2019,0,0,0
"5950","210047",2020,0,0,0
"5951","210047",2021,0,0,0
"5952","210047",2022,0,0,0
"5953","210047",2023,0,0,0
"5954","210047",2024,0,0,0
"5955","210050",2012,0,0,0
"5956","210050",2013,0,0,0
"5957","210050",2014,0,0,0
"5958","210050",2015,0,0,1
"5959","210050",2016,0,0,1
"5960","210050",2017,0,0,0
"5961","210050",2018,0,0,0
"5962","210050",2019,0,0,0
"5963","210050",2020,0,0,0
"5964","210050",2021,1,0,1
"5965","210050",2022,0,0,0
"5966","210050",2023,0,0,0
"5967","210050",2024,0,0,0
"5968","210055",2012,0,0,0
"5969","210055",2013,0,0,0
"5970","210055",2014,0,0,0
"5971","210055",2015,0,0,0
"5972","210055",2016,0,0,0
"5973","210055",2017,0,0,0
"5974","210055",2018,0,0,0
"5975","210055",2019,0,0,0
"5976","210055",2020,0,0,0
"5977","210055",2021,0,0,0
"5978","210055",2022,0,0,0
"5979","210055",2023,0,0,0
"5980","210055",2024,0,0,0
"5981","210060",2012,0,0,2
"5982","210060",2013,0,0,1
"5983","210060",2014,1,0,1
"5984","210060",2015,0,0,0
"5985","210060",2016,0,0,0
"5986","210060",2017,2,0,2
"5987","210060",2018,1,0,1
"5988","210060",2019,0,0,0
"5989","210060",2020,1,0,1
"5990","210060",2021,2,0,2
"5991","210060",2022,1,0,1
"5992","210060",2023,0,0,0
"5993","210060",2024,0,0,0
"5994","210070",2012,0,0,0
"5995","210070",2013,0,0,0
"5996","210070",2014,0,0,0
"5997","210070",2015,0,0,0
"5998","210070",2016,2,0,2
"5999","210070",2017,0,0,0
"6000","210070",2018,0,0,0
"6001","210070",2019,0,0,0
"6002","210070",2020,2,0,2
"6003","210070",2021,1,0,2
"6004","210070",2022,0,0,0
"6005","210070",2023,0,0,0
"6006","210070",2024,0,0,0
"6007","210080",2012,0,0,0
"6008","210080",2013,0,0,0
"6009","210080",2014,0,0,0
"6010","210080",2015,0,0,0
"6011","210080",2016,0,0,0
"6012","210080",2017,0,0,0
"6013","210080",2018,0,0,0
"6014","210080",2019,0,0,0
"6015","210080",2020,0,0,0
"6016","210080",2021,0,0,0
"6017","210080",2022,0,0,0
"6018","210080",2023,0,0,0
"6019","210080",2024,0,0,0
"6020","210083",2012,0,0,0
"6021","210083",2013,0,0,0
"6022","210083",2014,0,0,0
"6023","210083",2015,0,0,0
"6024","210083",2016,1,0,1
"6025","210083",2017,1,0,1
"6026","210083",2018,0,0,0
"6027","210083",2019,0,0,0
"6028","210083",2020,0,0,0
"6029","210083",2021,2,0,2
"6030","210083",2022,0,0,0
"6031","210083",2023,0,0,0
"6032","210083",2024,0,0,0
"6033","210087",2012,0,0,0
"6034","210087",2013,0,0,1
"6035","210087",2014,0,0,0
"6036","210087",2015,0,0,0
"6037","210087",2016,0,0,0
"6038","210087",2017,0,0,0
"6039","210087",2018,1,0,1
"6040","210087",2019,0,0,0
"6041","210087",2020,0,0,0
"6042","210087",2021,0,0,0
"6043","210087",2022,0,0,0
"6044","210087",2023,0,0,0
"6045","210087",2024,0,0,0
"6046","210090",2012,0,0,0
"6047","210090",2013,0,0,0
"6048","210090",2014,1,0,1
"6049","210090",2015,0,0,0
"6050","210090",2016,0,0,0
"6051","210090",2017,0,0,0
"6052","210090",2018,0,0,0
"6053","210090",2019,1,0,1
"6054","210090",2020,0,0,0
"6055","210090",2021,0,0,0
"6056","210090",2022,0,0,1
"6057","210090",2023,0,2,2
"6058","210090",2024,0,1,1
"6059","210095",2012,0,1,1
"6060","210095",2013,0,0,0
"6061","210095",2014,1,0,2
"6062","210095",2015,1,0,1
"6063","210095",2016,0,0,0
"6064","210095",2017,0,0,0
"6065","210095",2018,1,0,1
"6066","210095",2019,3,0,3
"6067","210095",2020,0,0,0
"6068","210095",2021,1,0,1
"6069","210095",2022,0,0,0
"6070","210095",2023,4,0,4
"6071","210095",2024,0,0,0
"6072","210100",2012,0,0,0
"6073","210100",2013,0,0,0
"6074","210100",2014,0,0,0
