codmunres,ano,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia,nascimentos,partos_na_macro_com_1mais_uti,partos_na_macro_com_4mais_uti,partos_na_macro_sem_1mais_uti,partos_na_macro_sem_4mais_uti,partos_fora_macro_com_1mais_uti,partos_fora_macro_com_4mais_uti,partos_fora_macro_sem_1mais_uti,partos_fora_macro_sem_4mais_uti,partos_na_macro_sem_inf,partos_fora_macro_sem_inf
170240,2025,63,7,9,0,0,0,422.1234,0,24.673,0,422.1234,0,0,0,422.1234,0,24.673,16,389.7317,422.1234,357.3401,79,16,172100,7,43.8,520490,6,37.5,171820,2,12.5,2441888,5,CASA DE SAUDE NOSSA SENHORA DA CONCEICAO,5,5,5,0,0,0,0,0,0,0,0
170255,2023,268,42,13,0,2,662.0676,251.918,0,65.3903,0,251.918,0,65.3903,662.0676,0,0,65.3903,57,65.3903,65.3903,65.3903,325,57,210530,40,70.2,170210,13,22.8,150370,1,1.8,2452383,20,MATERNIDADE DE ALTO RISCO DE IMPERATRIZ,3,2,2,1,1,0,0,0,0,0,0
170255,2024,225,39,9,0,0,0,251.918,0,65.3903,0,251.918,0,65.3903,0,0,0,65.3903,48,65.3903,65.3903,65.3903,273,48,210530,38,79.2,170210,9,18.8,150420,1,2.1,2452383,23,MATERNIDADE DE ALTO RISCO DE IMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0
170255,2025,157,19,8,1,2,635.0836,251.918,35.1996,65.3903,0,251.918,0,65.3903,635.0836,0,35.1996,65.3903,30,65.3903,65.3903,350.2369,187,30,210530,19,63.3,170210,8,26.7,172100,2,6.7,2452383,9,MATERNIDADE DE ALTO RISCO DE IMPERATRIZ,0,0,0,0,0,0,0,0,0,0,0
170270,2023,1,6,4,13,0,0,425.5741,91.2929,66.9949,0,0,0,0,0,425.5741,91.2929,66.9949,23,91.2929,0,91.2929,24,23,170240,13,56.5,520490,5,21.7,171820,3,13,2792451,13,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170270,2024,2,6,3,20,0,0,425.5741,91.2929,66.9949,0,0,0,0,0,425.5741,91.2929,66.9949,29,91.2929,0,91.2929,31,29,170240,12,41.4,172090,6,20.7,520490,6,20.7,2792451,12,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170270,2025,0,1,1,11,0,0,490.3574,91.2929,66.9949,0,0,0,0,0,490.3574,91.2929,66.9949,13,91.2929,0,91.2929,13,13,170240,7,53.8,172090,4,30.8,172100,1,7.7,2792451,7,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170290,2023,2,38,10,129,0,0,230.7583,21.2965,44.1654,0,230.7583,21.2965,44.1654,0,0,139.1854,44.1654,177,21.2965,21.2965,44.1654,179,177,170255,128,72.3,210530,38,21.5,170210,10,5.6,2468972,128,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,4,0,0,2,2,2,2,0,0,0,0
170290,2024,2,39,13,90,0,0,230.7583,21.2965,44.1654,0,230.7583,21.2965,44.1654,0,0,0,44.1654,142,21.2965,21.2965,44.1654,144,142,170255,90,63.4,210530,37,26.1,170210,13,9.2,2468972,90,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,1,1,1,0,0,0,0,0,0,0,0
170290,2025,1,13,6,81,0,0,230.7583,21.2965,44.1654,0,230.7583,21.2965,44.1654,0,0,139.1854,44.1654,100,21.2965,21.2965,56.1808,101,100,170255,78,78,210530,13,13,170210,6,6,2468972,78,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,6,2,2,3,3,1,1,0,0,0,0
170300,2023,0,0,1,82,0,0,257.8173,62.9327,0,0,0,62.9327,0,0,257.8173,62.9327,0,83,62.9327,62.9327,160.375,83,83,170210,82,98.8,170930,1,1.2,,,,2755165,81,HOSPITAL DOM ORIONE DE ARAGUAINA,2,2,2,0,0,0,0,0,0,0,0
170300,2024,1,1,0,91,0,0,0,62.9327,1383.0241,0,0,62.9327,0,0,0,62.9327,1383.0241,92,62.9327,62.9327,722.9784,93,92,170210,91,98.9,521020,1,1.1,,,,2755165,90,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170300,2025,0,0,0,45,0,0,0,62.9327,0,0,0,62.9327,0,0,0,0,0,45,62.9327,62.9327,0,45,45,170210,45,100,,,,,,,2755165,45,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170305,2023,0,0,36,4,0,0,95.855,85.3943,0,0,95.855,0,0,0,0,85.3943,0,40,95.855,95.855,85.3943,40,40,170210,36,90,170550,2,5,170930,2,5,2755165,36,HOSPITAL DOM ORIONE DE ARAGUAINA,2,2,2,0,0,0,0,0,0,0,0
170305,2024,3,1,37,0,0,0,95.855,0,132.3031,0,95.855,0,132.3031,0,0,0,0,38,95.855,95.855,0,41,38,170210,37,97.4,150270,1,2.6,,,,2755165,37,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170305,2025,0,0,33,2,1,323.6097,95.855,36.2301,0,0,95.855,0,0,323.6097,95.855,36.2301,0,36,95.855,95.855,95.855,36,36,170210,33,91.7,170550,2,5.6,172100,1,2.8,2755165,31,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170307,2023,0,2,0,75,0,0,0,94.0026,92.2894,0,0,94.0026,0,0,0,94.0026,92.2894,77,94.0026,94.0026,92.2894,77,77,170210,74,96.1,210280,2,2.6,170770,1,1.3,2755165,72,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170307,2024,1,1,0,68,1,417.943,0,94.0026,2118.0861,417.943,0,94.0026,2118.0861,0,0,0,0,70,94.0026,94.0026,0,71,70,170210,68,97.1,172100,1,1.4,355030,1,1.4,2755165,68,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170307,2025,1,0,0,51,0,0,0,94.0026,0,0,0,94.0026,0,0,0,71.1246,0,51,94.0026,94.0026,71.1246,52,51,170210,50,98,170770,1,2,,,,2755165,49,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170310,2023,0,0,17,32,0,0,82.0407,46.4075,0,0,82.0407,46.4075,0,0,82.0407,46.4075,0,49,46.4075,64.2241,46.4075,49,49,171610,32,65.3,172100,13,26.5,171820,3,6.1,2755149,30,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170310,2024,2,0,9,46,1,148.0577,82.0407,46.4075,0,0,82.0407,0,0,148.0577,82.0407,46.4075,0,56,46.4075,82.0407,46.4075,58,56,171610,46,82.1,172100,9,16.1,171650,1,1.8,2755149,45,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170310,2025,0,0,11,39,0,0,82.0407,46.4075,0,0,82.0407,0,0,0,82.0407,46.4075,0,50,46.4075,82.0407,46.4075,50,50,171610,39,78,172100,10,20,171820,1,2,2755149,37,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170320,2023,0,0,39,5,1,351.3464,139.6622,161.5626,0,0,139.6622,0,0,351.3464,139.6622,161.5626,0,45,139.6622,139.6622,161.5626,45,45,170210,39,86.7,170930,3,6.7,170550,2,4.4,2755165,38,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170320,2024,1,2,37,4,1,351.3464,139.6622,56.0057,319.2749,0,139.6622,0,0,351.3464,0,56.0057,319.2749,44,139.6622,139.6622,72.8192,45,44,170210,37,84.1,150840,2,4.5,170230,2,4.5,2755165,37,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170320,2025,0,0,26,6,0,0,139.6622,56.0057,0,0,139.6622,0,0,0,0,56.0057,0,32,139.6622,139.6622,56.0057,32,32,170210,26,81.2,170230,3,9.4,170550,3,9.4,2755165,26,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170330,2023,1,1,4,31,30,180.3746,254.2796,7.0576,533.7326,180.3746,254.2796,0,0,180.3746,0,7.0576,533.7326,66,97.057,254.2796,58.8125,67,66,171650,18,27.3,172100,18,27.3,170930,13,19.7,2468271,18,HOSPITAL REGIONAL DE PEDRO AFONSO LEONCIO DE SOUSA MIRANDA,0,0,0,0,0,0,0,0,0,0,0
170330,2024,0,1,4,31,34,180.3746,254.2796,7.0576,533.7326,180.3746,254.2796,0,533.7326,180.3746,0,7.0576,0,70,180.3746,180.3746,58.8125,70,70,172100,24,34.3,171650,23,32.9,170930,8,11.4,2468271,23,HOSPITAL REGIONAL DE PEDRO AFONSO LEONCIO DE SOUSA MIRANDA,2,0,0,0,0,2,2,0,0,0,0
170330,2025,0,0,7,32,31,180.3746,254.2796,7.0576,0,180.3746,254.2796,0,0,180.3746,0,7.0576,0,70,97.057,217.3271,58.8125,70,70,171650,23,32.9,172100,22,31.4,170930,9,12.9,2468271,23,HOSPITAL REGIONAL DE PEDRO AFONSO LEONCIO DE SOUSA MIRANDA,1,0,0,0,0,1,1,0,0,0,0
170360,2023,0,0,9,26,0,0,145.871,51.4936,0,0,145.871,0,0,0,0,51.4936,0,35,51.4936,145.871,51.4936,35,35,170930,17,48.6,170210,9,25.7,170550,9,25.7,2765640,17,HOSPITAL REGIONAL DE GUARAI,0,0,0,0,0,0,0,0,0,0,0
170360,2024,0,0,7,12,0,0,145.871,45.2659,0,0,145.871,0,0,0,0,45.2659,0,19,51.4936,145.871,45.2659,19,19,170210,7,36.8,170550,6,31.6,170930,6,31.6,2755165,7,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170360,2025,0,0,6,9,0,0,145.871,39.0382,0,0,145.871,0,0,0,0,39.0382,0,15,39.0382,145.871,39.0382,15,15,170550,8,53.3,170210,6,40,170930,1,6.7,2765667,8,HOSPITAL MUNICIPAL DE COLINAS,0,0,0,0,0,0,0,0,0,0,0
170370,2023,1,0,9,60,0,0,109.9648,45.1814,0,0,111.4327,0,0,0,109.9648,45.1814,0,69,45.1814,111.4327,45.1814,70,69,171820,60,87,172100,8,11.6,170950,1,1.4,3668770,60,HOSPITAL MATERNO INFANTIL TIA DEDE,1,0,0,1,1,0,0,0,0,0,0
170370,2024,2,0,10,37,0,0,109.9648,45.1814,0,0,0,0,0,0,109.9648,45.1814,0,47,45.1814,0,45.1814,49,47,171820,37,78.7,172100,10,21.3,,,,3668770,37,HOSPITAL MATERNO INFANTIL TIA DEDE,0,0,0,0,0,0,0,0,0,0,0
170370,2025,0,0,9,33,0,0,109.9648,45.1814,0,0,109.9648,0,0,0,109.9648,45.1814,0,42,45.1814,109.9648,45.1814,42,42,171820,33,78.6,172100,7,16.7,170700,1,2.4,3668770,33,HOSPITAL MATERNO INFANTIL TIA DEDE,1,1,1,0,0,0,0,0,0,0,0
170380,2023,2,11,7,118,0,0,281.3939,42.6906,107.8369,0,281.3939,42.6906,107.8369,0,0,44.602,107.8369,136,42.6906,42.6906,107.8369,138,136,170255,117,86,210530,11,8.1,170210,7,5.1,2468972,116,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,2,0,0,2,2,0,0,0,0,0,0
170380,2024,1,12,14,108,2,663.7223,281.3939,42.6906,107.8369,0,281.3939,42.6906,107.8369,663.7223,0,39.2056,107.8369,136,42.6906,42.6906,107.8369,137,136,170255,106,77.9,170210,14,10.3,210530,9,6.6,2468972,106,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,0,0,0,0,0,0,0,0,0,0,0
170380,2025,0,4,11,67,0,0,281.3939,42.6906,107.8369,0,281.3939,42.6906,107.8369,0,0,0,107.8369,82,42.6906,42.6906,107.8369,82,82,170255,67,81.7,170210,11,13.4,210530,4,4.9,2468972,67,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,0,0,0,0,0,0,0,0,0,0,0
170382,2023,0,0,23,10,1,550.1543,167.9507,89.5706,0,0,167.9507,89.5706,0,550.1543,0,0,0,34,167.9507,167.9507,550.1543,34,34,170210,23,67.6,170255,10,29.4,172100,1,2.9,2755165,23,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170382,2024,0,0,17,6,0,0,167.9507,89.5706,0,0,167.9507,89.5706,0,0,0,89.5706,0,23,167.9507,167.9507,89.5706,23,23,170210,17,73.9,170255,6,26.1,,,,2755165,17,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170382,2025,0,0,7,5,0,0,167.9507,89.5706,0,0,167.9507,89.5706,0,0,0,0,0,12,167.9507,167.9507,0,12,12,170210,7,58.3,170255,5,41.7,,,,2755165,7,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170384,2023,2,20,0,139,2,475.107,0,240.0664,122.0693,0,0,240.0664,122.0693,475.107,0,116.5839,122.0693,161,240.0664,240.0664,134.0666,163,161,170210,132,82,210140,16,9.9,170900,5,3.1,2755165,129,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170384,2024,7,11,0,140,3,475.107,0,240.0664,122.0693,0,0,240.0664,122.0693,475.107,0,146.0638,387.7858,154,240.0664,240.0664,240.0664,161,154,170210,134,87,210140,10,6.5,170900,4,2.6,2755165,131,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170384,2025,0,6,0,99,2,475.107,0,240.0664,122.0693,0,0,240.0664,122.0693,475.107,0,87.1041,122.0693,107,240.0664,240.0664,181.0678,107,107,170210,97,90.7,210140,6,5.6,170900,2,1.9,2755165,96,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170386,2023,0,0,5,62,0,0,241.896,21.3541,0,0,0,21.3541,0,0,241.896,21.3541,0,67,21.3541,21.3541,241.896,67,67,170950,62,92.5,172100,4,6,171820,1,1.5,2786109,61,HOSPITAL REGIONAL DE GURUPI,0,0,0,0,0,0,0,0,0,0,0
170386,2024,1,0,1,50,0,0,241.896,21.3541,0,0,0,21.3541,0,0,241.896,69.8827,0,51,21.3541,21.3541,155.8893,52,51,170950,49,96.1,170070,1,2,172100,1,2,2786109,48,HOSPITAL REGIONAL DE GURUPI,1,1,1,0,0,0,0,0,0,0,0
170386,2025,0,1,3,17,0,0,241.896,21.3541,588.5717,0,241.896,21.3541,0,0,241.896,0,588.5717,21,21.3541,21.3541,241.896,21,21,170950,17,81,172100,3,14.3,520870,1,4.8,2786109,17,HOSPITAL REGIONAL DE GURUPI,1,0,0,1,1,0,0,0,0,0,0
170388,2023,0,0,0,33,0,0,0,29.4693,0,0,0,29.4693,0,0,0,0,0,33,29.4693,29.4693,0,33,33,170210,33,100,,,,,,,2755165,33,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170388,2024,0,0,0,29,0,0,0,29.4693,0,0,0,29.4693,0,0,0,0,0,29,29.4693,29.4693,0,29,29,170210,29,100,,,,,,,2755165,29,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
170388,2025,1,0,0,27,0,0,0,29.4693,0,0,0,29.4693,0,0,0,0,0,27,29.4693,29.4693,0,28,27,170210,27,100,,,,,,,2755165,27,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170389,2023,0,4,3,51,0,0,279.4819,27.8064,92.9218,0,279.4819,27.8064,92.9218,0,0,0,92.9218,58,27.8064,27.8064,92.9218,58,58,170255,51,87.9,210530,4,6.9,170210,3,5.2,2468972,51,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,0,0,0,0,0,0,0,0,0,0,0
170389,2024,0,1,3,55,0,0,279.4819,27.8064,92.9218,0,279.4819,27.8064,0,0,0,0,92.9218,59,27.8064,27.8064,92.9218,59,59,170255,55,93.2,170210,3,5.1,210530,1,1.7,2468972,55,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,1,1,1,0,0,0,0,0,0,0,0
170389,2025,0,0,1,37,0,0,279.4819,27.8064,0,0,279.4819,27.8064,0,0,0,0,0,38,27.8064,27.8064,0,38,38,170255,37,97.4,170210,1,2.6,,,,2468972,37,HOSPITAL REGIONAL DE AUGUSTINOPOLIS,0,0,0,0,0,0,0,0,0,0,0
170390,2023,3,0,23,40,0,0,255.2276,189.7761,0,0,255.2276,0,0,0,255.2276,189.7761,0,63,189.7761,255.2276,189.7761,66,63,171610,39,61.9,172100,21,33.3,171820,2,3.2,2755149,37,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170390,2024,1,0,22,61,1,236.7047,255.2276,189.7761,0,0,255.2276,0,0,236.7047,255.2276,189.7761,0,84,189.7761,255.2276,189.7761,85,84,171610,59,70.2,172100,21,25,170710,1,1.2,2755149,57,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,2,0,0,2,2,0,0,0,0,0,0
170390,2025,1,0,14,33,0,0,255.2276,189.7761,0,0,255.2276,0,0,0,255.2276,189.7761,0,47,189.7761,255.2276,189.7761,48,47,171610,33,70.2,172100,10,21.3,171820,2,4.3,2755149,33,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170410,2023,1,0,1,10,7,299.6652,373.439,147.2796,0,0,373.439,0,0,299.6652,0,147.2796,0,18,147.2796,373.439,147.2796,19,18,170930,8,44.4,172100,7,38.9,171650,2,11.1,2765640,8,HOSPITAL REGIONAL DE GUARAI,0,0,0,0,0,0,0,0,0,0,0
170410,2024,0,0,1,7,7,299.6652,373.439,147.2796,0,299.6652,373.439,0,0,299.6652,0,147.2796,0,15,299.6652,299.6652,147.2796,15,15,170930,5,33.3,172100,5,33.3,171610,2,13.3,2765640,5,HOSPITAL REGIONAL DE GUARAI,0,0,0,0,0,0,0,0,0,0,0
170410,2025,0,0,0,9,9,299.6652,0,97.2835,0,0,0,0,0,299.6652,0,97.2835,0,18,181.8137,0,181.8137,18,18,171650,5,27.8,170930,4,22.2,172100,4,22.2,2468271,5,HOSPITAL REGIONAL DE PEDRO AFONSO LEONCIO DE SOUSA MIRANDA,0,0,0,0,0,0,0,0,0,0,0
170460,2023,0,0,3,17,0,0,103.0927,35.3461,0,0,0,0,0,0,103.0927,35.3461,0,20,35.3461,0,35.3461,20,20,171610,17,85,172100,3,15,,,,2755149,17,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170460,2024,0,0,1,21,0,0,212.5021,35.3461,0,0,212.5021,0,0,0,0,35.3461,0,22,35.3461,212.5021,35.3461,22,22,171610,21,95.5,170950,1,4.5,,,,2755149,21,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170460,2025,0,0,1,20,0,0,103.0927,35.3461,0,0,0,0,0,0,103.0927,35.3461,0,21,35.3461,0,35.3461,21,21,171610,20,95.2,172100,1,4.8,,,,2755149,20,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170510,2023,0,0,12,28,0,0,220.2943,154.7612,0,0,216.2826,0,0,0,220.2943,154.7612,0,40,154.7612,216.2826,154.7612,40,40,171820,27,67.5,172100,11,27.5,170950,1,2.5,3668770,27,HOSPITAL MATERNO INFANTIL TIA DEDE,0,0,0,0,0,0,0,0,0,0,0
170510,2024,0,0,9,20,0,0,220.2943,154.7612,0,0,0,0,0,0,220.2943,154.7612,0,29,154.7612,0,154.7612,29,29,171820,20,69,172100,9,31,,,,3668770,20,HOSPITAL MATERNO INFANTIL TIA DEDE,0,0,0,0,0,0,0,0,0,0,0
170510,2025,0,0,5,26,1,592.2166,220.2943,154.7612,0,592.2166,220.2943,0,0,0,220.2943,154.7612,0,32,154.7612,406.2554,154.7612,32,32,171820,26,81.2,172100,5,15.6,170210,1,3.1,3668770,26,HOSPITAL MATERNO INFANTIL TIA DEDE,0,0,0,0,0,0,0,0,0,0,0
170550,2023,253,3,272,15,13,278.1393,108.1577,89.0881,689.9427,278.1393,108.1577,0,2086.87,278.1393,0,89.0881,459.0446,303,108.1577,108.1577,89.0881,556,303,170210,272,89.8,170930,15,5,172100,13,4.3,2755165,272,HOSPITAL DOM ORIONE DE ARAGUAINA,13,11,11,2,2,0,0,0,0,0,0
170550,2024,306,0,255,4,8,278.1393,108.1577,89.0881,0,0,108.1577,0,0,278.1393,108.1577,89.0881,0,267,108.1577,108.1577,278.1393,573,267,170210,255,95.5,172100,8,3,170930,4,1.5,2755165,252,HOSPITAL DOM ORIONE DE ARAGUAINA,10,9,9,1,1,0,0,0,0,0,0
170550,2025,185,1,210,3,6,278.1393,108.1577,89.0881,565.678,278.1393,108.1577,0,0,0,108.1577,89.0881,565.678,220,108.1577,108.1577,89.0881,405,220,170210,210,95.5,172100,6,2.7,170930,3,1.4,2755165,209,HOSPITAL DOM ORIONE DE ARAGUAINA,7,7,7,0,0,0,0,0,0,0,0
170555,2023,0,10,11,44,0,0,427.5487,70.6539,46.356,0,0,0,449.0299,0,427.5487,70.6539,46.356,65,70.6539,449.0299,70.6539,65,65,170240,43,66.2,520490,9,13.8,171820,7,10.8,2792451,43,HOSPITAL REGIONAL DE ARRAIAS,1,0,0,1,1,0,0,0,0,0,0
170555,2024,0,5,6,43,0,0,460.3152,70.6539,46.356,0,0,0,0,0,460.3152,70.6539,46.356,54,70.6539,0,70.6539,54,54,170240,42,77.8,520490,5,9.3,171820,3,5.6,2792451,42,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170555,2025,0,5,4,23,0,0,493.0818,70.6539,46.356,0,493.0818,0,0,0,493.0818,70.6539,46.356,32,70.6539,493.0818,70.6539,32,32,170240,23,71.9,520490,4,12.5,172100,3,9.4,2792451,23,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170560,2023,3,3,27,30,0,0,254.4025,104.8392,129.5868,0,0,0,0,0,254.4025,104.8392,129.5868,60,104.8392,0,104.8392,63,60,170240,29,48.3,171820,15,25,172100,11,18.3,2792451,28,HOSPITAL REGIONAL DE ARRAIAS,1,0,0,1,1,0,0,0,0,0,0
170560,2024,6,4,18,17,0,0,319.1858,104.8392,129.5868,0,319.1858,0,0,0,319.1858,104.8392,129.5868,39,129.5868,319.1858,129.5868,45,39,170240,16,41,172100,10,25.6,171820,7,17.9,2792451,16,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170560,2025,1,1,16,16,1,691.4624,273.9254,104.8392,708.3277,691.4624,293.4484,0,0,0,254.4025,104.8392,708.3277,34,254.4025,293.4484,104.8392,35,34,170240,16,47.1,171820,8,23.5,172100,6,17.6,2792451,15,HOSPITAL REGIONAL DE ARRAIAS,0,0,0,0,0,0,0,0,0,0,0
170600,2023,0,26,31,15,1,309.6111,216.9234,120.5599,13.6116,0,216.9234,0,13.6116,309.6111,0,120.5599,13.6116,73,120.5599,216.9234,120.5599,73,73,170210,31,42.5,150270,25,34.2,170930,14,19.2,2755165,31,HOSPITAL DOM ORIONE DE ARAGUAINA,2,2,2,0,0,0,0,0,0,0,0
170600,2024,0,17,31,14,0,0,216.9234,120.5599,13.6116,0,216.9234,0,13.6116,0,0,120.5599,13.6116,62,168.981,216.9234,120.5599,62,62,170210,31,50,150270,15,24.2,170930,13,21,2755165,31,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170600,2025,0,9,26,10,0,0,216.9234,120.5599,13.6116,0,216.9234,0,13.6116,0,0,120.5599,13.6116,45,216.9234,216.9234,120.5599,45,45,170210,26,57.8,170930,10,22.2,150270,9,20,2755165,26,HOSPITAL DOM ORIONE DE ARAGUAINA,0,0,0,0,0,0,0,0,0,0,0
170610,2023,1,1,24,60,0,0,144.8431,76.4037,753.573,0,144.8431,0,753.573,0,144.8431,76.4037,0,85,76.4037,144.8431,76.4037,86,85,171610,59,69.4,172100,21,24.7,171820,2,2.4,2755149,59,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170610,2024,5,1,19,48,0,0,144.8431,76.4037,753.573,0,144.8431,0,0,0,144.8431,76.4037,753.573,68,76.4037,144.8431,76.4037,73,68,171610,47,69.1,172100,15,22.1,171820,3,4.4,2755149,46,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170610,2025,1,0,8,25,0,0,144.8431,76.4037,0,0,144.8431,0,0,0,144.8431,76.4037,0,33,76.4037,144.8431,76.4037,34,33,171610,24,72.7,172100,6,18.2,171820,2,6.1,2755149,24,HOSPITAL REGIONAL DE PARAISO DR ALFREDO O BARROS,0,0,0,0,0,0,0,0,0,0,0
170625,2023,0,0,3,24,0,0,172.0653,73.6137,0,0,0,73.6137,0,0,172.0653,73.6137,0,27,73.6137,73.6137,172.0653,27,27,170950,24,88.9,172100,3,11.1,,,,2786109,22,HOSPITAL REGIONAL DE GURUPI,0,0,0,0,0,0,0,0,0,0,0
170625,2024,1,0,1,9,0,0,108.8778,73.6137,0,0,0,73.6137,0,0,108.8778,0,0,10,73.6137,73.6137,108.8778,11,10,170950,9,90,171820,1,10,,,,2786109,8,HOSPITAL REGIONAL DE GURUPI,0,0,0,0,0,0,0,0,0,0,0
170625,2025,1,0,0,5,0,0,0,73.6137,0,0,0,73.6137,0,0,0,0,0,5,73.6137,73.6137,0,6,5,170950,5,100,,,,,,,2786109,5,HOSPITAL REGIONAL DE GURUPI,0,0,0,0,0,0,0,0,0,0,0
170650,2023,0,2,1,97,0,0,68.1676,81.03,271.4324,0,0,81.03,71.4293,0,68.1676,81.03,471.4356,100,81.03,81.03,81.03,100,100,170210,97,97,150550,1,1,172120,1,1,2755165,96,HOSPITAL DOM ORIONE DE ARAGUAINA,2,2,2,0,0,0,0,0,0,0,0
170650,2024,2,1,1,81,0,0,46.9269,81.03,41.9216,0,0,81.03,0,0,46.9269,31.032,41.9216,83,81.03,81.03,41.9216,85,83,170210,80,96.4,170105,1,1.2,172208,1,1.2,2755165,80,HOSPITAL DOM ORIONE DE ARAGUAINA,3,3,3,0,0,0,0,0,0,0,0
170650,2025,1,0,0,77,0,0,0,81.03,0,0,0,81.03,0,0,0,31.032,0,77,81.03,81.03,31.032,78,77,170210,76,98.7,172208,1,1.3,,,,2755165,76,HOSPITAL DOM ORIONE DE ARAGUAINA,1,1,1,0,0,0,0,0,0,0,0
