"codmunres","ano","nascidos_condicoes_ameacadoras","nascidos_estabelecimentos_publicos_sih","internacoes_na_macro_1_a_6_dias","internacoes_fora_macro_1_a_6_dias","internacoes_geral_1_a_6_dias","internacoes_na_macro_7_a_27_dias","internacoes_fora_macro_7_a_27_dias","internacoes_geral_7_a_27_dias","internacoes_na_macro_0_dias","internacoes_fora_macro_0_dias","internacoes_geral_0_dias","internacoes_na_macro_geral","internacoes_fora_macro_geral","internacoes_geral_geral","internacoes_fora_macro_0_dias_internado_uti","internacoes_fora_macro_1_a_6_dias_internado_uti","internacoes_fora_macro_7_a_27_dias_internado_uti","internacoes_na_macro_0_dias_internado_uti","internacoes_na_macro_1_a_6_dias_internado_uti","internacoes_na_macro_7_a_27_dias_internado_uti","internacoes_na_macro_geral_internado_uti","internacoes_fora_macro_geral_internado_uti","internacoes_geral_7_a_27_dias_internado_uti","internacoes_geral_1_a_6_dias_internado_uti","internacoes_geral_0_dias_internado_uti","internacoes_geral_geral_internado_uti"
"316320",2018,0,43,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,2,0,0,2,0,0,0,2,2
"316320",2019,0,37,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316320",2020,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316320",2021,0,44,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2012,0,41,1,0,1,0,0,0,1,1,2,2,1,3,0,0,0,1,0,0,1,0,0,0,1,1
"316330",2013,1,31,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2014,3,46,1,0,1,0,0,0,2,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2015,1,29,1,0,1,0,0,0,1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2016,2,52,3,0,3,0,1,1,2,0,2,5,1,6,0,0,1,2,0,0,2,1,1,0,2,3
"316330",2017,1,35,2,0,2,0,0,0,0,1,1,2,1,3,1,0,0,0,0,0,0,1,0,0,1,1
"316330",2018,0,31,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2019,1,26,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2020,0,28,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"316330",2021,1,33,4,0,4,1,2,3,0,1,1,5,3,8,1,0,1,0,0,0,0,2,1,0,1,2
"316340",2012,2,45,1,1,2,1,0,1,0,1,1,2,2,4,1,0,0,0,0,0,0,1,0,0,1,1
"316340",2013,2,52,0,0,0,1,1,2,1,2,3,2,3,5,1,0,0,0,0,0,0,1,0,0,1,1
"316340",2014,0,33,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"316340",2015,1,44,1,1,2,1,0,1,1,1,2,3,2,5,1,0,0,0,0,0,0,1,0,0,1,1
"316340",2016,2,39,1,0,1,0,0,0,2,2,4,3,2,5,1,0,0,0,0,0,0,1,0,0,1,1
"316340",2017,4,32,2,1,3,1,0,1,2,1,3,5,2,7,1,0,0,2,0,0,2,1,0,0,3,3
"316340",2018,0,25,0,1,1,0,0,0,0,1,1,0,2,2,1,1,0,0,0,0,0,2,0,1,1,2
"316340",2019,2,41,3,0,3,0,0,0,3,0,3,6,0,6,0,0,0,3,1,0,4,0,0,1,3,4
"316340",2020,1,44,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"316340",2021,0,30,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"316350",2012,1,71,1,1,2,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"316350",2013,1,44,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316350",2014,0,56,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316350",2015,2,71,1,1,2,0,0,0,1,1,2,2,2,4,1,1,0,0,0,0,0,2,0,1,1,2
"316350",2016,3,60,0,1,1,0,0,0,0,3,3,0,4,4,0,1,0,0,0,0,0,1,0,1,0,1
"316350",2017,1,62,0,1,1,0,0,0,0,2,2,0,3,3,2,0,0,0,0,0,0,2,0,0,2,2
"316350",2018,0,76,0,0,0,1,0,1,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"316350",2019,0,46,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316350",2020,2,56,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
"316350",2021,0,77,2,2,4,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"316360",2012,1,23,3,0,3,3,0,3,0,1,1,6,1,7,1,0,0,0,0,0,0,1,0,0,1,1
"316360",2013,0,27,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316360",2014,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316360",2015,1,24,4,0,4,2,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"316360",2016,0,29,4,0,4,2,0,2,3,1,4,9,1,10,1,0,0,0,0,0,0,1,0,0,1,1
"316360",2017,1,22,3,1,4,1,0,1,2,0,2,6,1,7,0,1,0,0,0,0,0,1,0,1,0,1
"316360",2018,1,30,2,0,2,2,0,2,4,0,4,8,0,8,0,0,0,1,0,0,1,0,0,0,1,1
"316360",2019,0,30,1,1,2,0,0,0,6,0,6,7,1,8,0,1,0,0,0,0,0,1,0,1,0,1
"316360",2020,0,25,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"316360",2021,1,28,0,0,0,3,0,3,6,0,6,9,0,9,0,0,0,1,0,0,1,0,0,0,1,1
"316370",2012,15,440,19,0,19,8,0,8,40,2,42,67,2,69,2,0,0,38,5,2,45,2,2,5,40,47
"316370",2013,14,437,28,0,28,12,0,12,29,0,29,69,0,69,0,0,0,29,1,1,31,0,1,1,29,31
"316370",2014,13,439,29,3,32,15,3,18,29,2,31,73,8,81,1,0,0,28,4,3,35,1,3,4,29,36
"316370",2015,8,476,31,3,34,8,2,10,24,1,25,63,6,69,0,0,0,24,3,1,28,0,1,3,24,28
"316370",2016,17,457,30,1,31,20,0,20,21,3,24,71,4,75,1,0,0,20,4,7,31,1,7,4,21,32
"316370",2017,16,460,37,0,37,15,0,15,24,6,30,76,6,82,5,0,0,22,2,6,30,5,6,2,27,35
"316370",2018,13,471,49,2,51,10,0,10,31,0,31,90,2,92,0,1,0,30,5,3,38,1,3,6,30,39
"316370",2019,19,444,61,2,63,23,0,23,32,0,32,116,2,118,0,1,0,32,0,9,41,1,9,1,32,42
"316370",2020,12,423,57,0,57,6,0,6,33,0,33,96,0,96,0,0,0,29,6,2,37,0,2,6,29,37
"316370",2021,11,418,44,0,44,7,0,7,27,1,28,78,1,79,1,0,0,27,4,2,33,1,2,4,28,34
"316380",2012,5,72,2,0,2,1,0,1,4,0,4,7,0,7,0,0,0,4,0,0,4,0,0,0,4,4
"316380",2013,1,52,6,0,6,3,0,3,1,0,1,10,0,10,0,0,0,1,2,0,3,0,0,2,1,3
"316380",2014,1,64,8,0,8,1,1,2,4,0,4,13,1,14,0,0,1,3,1,0,4,1,1,1,3,5
"316380",2015,1,43,4,0,4,0,0,0,4,0,4,8,0,8,0,0,0,4,2,0,6,0,0,2,4,6
"316380",2016,2,49,0,0,0,0,0,0,3,1,4,3,1,4,1,0,0,3,0,0,3,1,0,0,4,4
"316380",2017,1,51,5,0,5,1,0,1,2,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"316380",2018,1,43,6,0,6,0,0,0,2,1,3,8,1,9,0,0,0,2,0,0,2,0,0,0,2,2
"316380",2019,1,44,6,0,6,0,0,0,1,0,1,7,0,7,0,0,0,1,2,0,3,0,0,2,1,3
"316380",2020,2,52,9,0,9,0,0,0,6,0,6,15,0,15,0,0,0,6,0,0,6,0,0,0,6,6
"316380",2021,1,48,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,1,0,1,0,0,1,0,1
"316390",2012,4,38,4,0,4,1,0,1,0,0,0,5,0,5,0,0,0,0,1,0,1,0,0,1,0,1
"316390",2013,2,34,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,2,0,0,2,0,0,0,2,2
"316390",2014,1,26,0,0,0,2,0,2,1,0,1,3,0,3,0,0,0,0,0,1,1,0,1,0,0,1
"316390",2015,1,27,1,0,1,1,0,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"316390",2016,2,38,1,0,1,0,0,0,5,0,5,6,0,6,0,0,0,4,0,0,4,0,0,0,4,4
"316390",2017,2,43,3,0,3,1,0,1,3,1,4,7,1,8,0,0,0,3,0,0,3,0,0,0,3,3
"316390",2018,0,19,1,0,1,2,0,2,0,0,0,3,0,3,0,0,0,0,0,1,1,0,1,0,0,1
"316390",2019,3,44,2,0,2,1,0,1,4,0,4,7,0,7,0,0,0,4,0,0,4,0,0,0,4,4
"316390",2020,2,31,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,5,0,0,5,0,0,0,5,5
"316390",2021,0,35,2,0,2,1,0,1,3,0,3,6,0,6,0,0,0,3,0,0,3,0,0,0,3,3
"316400",2012,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316400",2013,1,81,0,1,1,1,0,1,1,2,3,2,3,5,1,0,0,0,0,0,0,1,0,0,1,1
"316400",2014,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316400",2015,4,56,1,1,2,0,0,0,2,1,3,3,2,5,0,0,0,1,0,0,1,0,0,0,1,1
"316400",2016,2,56,3,0,3,0,0,0,5,1,6,8,1,9,1,0,0,1,0,0,1,1,0,0,2,2
"316400",2017,1,56,4,0,4,0,0,0,0,1,1,4,1,5,1,0,0,0,0,0,0,1,0,0,1,1
"316400",2018,3,74,4,0,4,0,1,1,2,0,2,6,1,7,0,0,0,2,0,0,2,0,0,0,2,2
"316400",2019,0,71,3,0,3,0,0,0,1,1,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"316400",2020,2,60,1,1,2,2,0,2,1,0,1,4,1,5,0,0,0,1,0,0,1,0,0,0,1,1
"316400",2021,2,60,3,0,3,0,0,0,2,1,3,5,1,6,1,0,0,2,1,0,3,1,0,1,3,4
"316410",2012,2,50,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
"316410",2013,1,56,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2014,0,41,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2015,0,58,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2016,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2017,1,56,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2018,3,55,2,0,2,1,0,1,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"316410",2019,3,55,0,1,1,2,0,2,1,1,2,3,2,5,0,1,0,0,0,0,0,1,0,1,0,1
"316410",2020,1,47,2,0,2,0,0,0,0,3,3,2,3,5,3,0,0,0,1,0,1,3,0,1,3,4
"316410",2021,0,41,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"316420",2012,5,124,3,0,3,3,0,3,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"316420",2013,10,100,7,0,7,1,0,1,4,0,4,12,0,12,0,0,0,0,1,0,1,0,0,1,0,1
"316420",2014,10,116,9,0,9,1,0,1,2,0,2,12,0,12,0,0,0,1,1,0,2,0,0,1,1,2
"316420",2015,10,109,8,0,8,1,0,1,0,0,0,9,0,9,0,0,0,0,2,1,3,0,1,2,0,3
"316420",2016,0,101,8,0,8,1,0,1,5,0,5,14,0,14,0,0,0,3,0,0,3,0,0,0,3,3
"316420",2017,3,98,2,0,2,1,0,1,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"316420",2018,5,105,4,0,4,0,0,0,6,0,6,10,0,10,0,0,0,2,0,0,2,0,0,0,2,2
"316420",2019,6,83,6,0,6,2,0,2,3,0,3,11,0,11,0,0,0,1,0,0,1,0,0,0,1,1
"316420",2020,2,86,6,0,6,1,0,1,7,0,7,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"316420",2021,2,92,6,0,6,0,0,0,7,0,7,13,0,13,0,0,0,3,1,0,4,0,0,1,3,4
"316430",2012,0,43,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"316430",2013,0,30,1,0,1,1,0,1,2,0,2,4,0,4,0,0,0,1,1,0,2,0,0,1,1,2
"316430",2014,1,32,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316430",2015,1,39,6,0,6,0,1,1,0,0,0,6,1,7,0,0,1,0,2,0,2,1,1,2,0,3
"316430",2016,0,27,6,0,6,0,0,0,3,0,3,9,0,9,0,0,0,3,3,0,6,0,0,3,3,6
"316430",2017,2,47,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,1,0,0,1,0,0,0,1,1
"316430",2018,2,56,5,0,5,1,0,1,3,0,3,9,0,9,0,0,0,2,1,0,3,0,0,1,2,3
"316430",2019,3,49,2,0,2,3,0,3,2,0,2,7,0,7,0,0,0,2,1,1,4,0,1,1,2,4
"316430",2020,2,47,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,0,1,0,1,0,0,1,0,1
"316430",2021,3,59,8,0,8,1,0,1,1,0,1,10,0,10,0,0,0,1,2,0,3,0,0,2,1,3
"316440",2012,1,52,4,0,4,2,0,2,7,0,7,13,0,13,0,0,0,2,0,0,2,0,0,0,2,2
"316440",2013,5,64,4,0,4,2,0,2,4,0,4,10,0,10,0,0,0,2,0,0,2,0,0,0,2,2
"316440",2014,0,57,4,0,4,0,0,0,7,0,7,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"316440",2015,4,72,4,0,4,0,0,0,8,0,8,12,0,12,0,0,0,3,1,0,4,0,0,1,3,4
"316440",2016,0,47,4,0,4,0,0,0,6,0,6,10,0,10,0,0,0,2,1,0,3,0,0,1,2,3
"316440",2017,3,51,3,0,3,1,0,1,3,0,3,7,0,7,0,0,0,2,0,0,2,0,0,0,2,2
"316440",2018,2,45,5,0,5,1,0,1,1,0,1,7,0,7,0,0,0,1,0,0,1,0,0,0,1,1
"316440",2019,5,47,7,0,7,1,0,1,5,0,5,13,0,13,0,0,0,5,0,0,5,0,0,0,5,5
"316440",2020,2,48,5,0,5,1,0,1,3,0,3,9,0,9,0,0,0,2,0,0,2,0,0,0,2,2
"316440",2021,3,54,7,0,7,3,0,3,8,0,8,18,0,18,0,0,0,4,0,1,5,0,1,0,4,5
"316443",2012,2,42,1,0,1,0,0,0,4,0,4,5,0,5,0,0,0,4,0,0,4,0,0,0,4,4
"316443",2013,2,20,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,2,0,0,2,0,0,0,2,2
"316443",2014,1,14,3,0,3,0,0,0,1,1,2,4,1,5,1,0,0,1,1,0,2,1,0,1,2,3
"316443",2015,0,11,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,2,1,0,3,0,0,1,2,3
"316443",2016,1,14,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,2,0,0,2,0,0,0,2,2
"316443",2017,1,12,1,0,1,0,0,0,3,0,3,4,0,4,0,0,0,3,0,0,3,0,0,0,3,3
"316443",2018,0,17,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316443",2019,2,17,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,2,1,0,3,0,0,1,2,3
"316443",2020,0,12,1,0,1,1,0,1,1,0,1,3,0,3,0,0,0,1,0,0,1,0,0,0,1,1
"316443",2021,0,20,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,2,0,0,2,0,0,0,2,2
"316447",2012,3,60,4,0,4,1,0,1,2,0,2,7,0,7,0,0,0,1,2,0,3,0,0,2,1,3
"316447",2013,3,56,3,0,3,4,0,4,2,0,2,9,0,9,0,0,0,0,2,1,3,0,1,2,0,3
"316447",2014,3,70,4,0,4,0,0,0,5,0,5,9,0,9,0,0,0,0,1,0,1,0,0,1,0,1
"316447",2015,2,73,2,0,2,0,1,1,4,1,5,6,2,8,1,0,0,3,0,0,3,1,0,0,4,4
"316447",2016,1,49,6,1,7,1,0,1,1,0,1,8,1,9,0,1,0,0,1,0,1,1,0,2,0,2
"316447",2017,3,43,1,2,3,1,0,1,3,0,3,5,2,7,0,0,0,2,0,0,2,0,0,0,2,2
"316447",2018,3,58,4,0,4,1,0,1,5,0,5,10,0,10,0,0,0,3,0,0,3,0,0,0,3,3
"316447",2019,1,41,2,0,2,0,0,0,6,0,6,8,0,8,0,0,0,2,1,0,3,0,0,1,2,3
"316447",2020,2,51,2,0,2,0,0,0,2,0,2,4,0,4,0,0,0,2,0,0,2,0,0,0,2,2
"316447",2021,5,44,2,0,2,2,0,2,9,0,9,13,0,13,0,0,0,5,1,0,6,0,0,1,5,6
"316450",2012,2,83,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
"316450",2013,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316450",2014,3,90,2,1,3,0,0,0,0,2,2,2,3,5,2,1,0,0,0,0,0,3,0,1,2,3
"316450",2015,4,84,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316450",2016,4,86,0,0,0,0,0,0,1,1,2,1,1,2,1,0,0,1,0,0,1,1,0,0,2,2
"316450",2017,1,69,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,2,0,0,2,0,2
"316450",2018,4,92,2,0,2,0,0,0,2,1,3,4,1,5,0,0,0,2,2,0,4,0,0,2,2,4
"316450",2019,8,75,1,2,3,0,1,1,2,1,3,3,4,7,1,1,1,0,1,0,1,3,1,2,1,4
"316450",2020,1,92,2,0,2,2,0,2,0,2,2,4,2,6,2,0,0,0,0,0,0,2,0,0,2,2
"316450",2021,4,93,2,0,2,0,0,0,2,1,3,4,1,5,1,0,0,0,1,0,1,1,0,1,1,2
"316460",2012,3,32,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316460",2013,4,45,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316460",2014,3,50,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,1,0,0,1,0,1
"316460",2015,3,57,7,0,7,0,0,0,2,1,3,9,1,10,1,0,0,1,0,0,1,1,0,0,2,2
"316460",2016,4,66,10,0,10,0,0,0,3,0,3,13,0,13,0,0,0,2,0,0,2,0,0,0,2,2
"316460",2017,2,76,9,1,10,0,0,0,3,0,3,12,1,13,0,1,0,3,0,0,3,1,0,1,3,4
"316460",2018,4,98,11,0,11,0,0,0,4,0,4,15,0,15,0,0,0,4,0,0,4,0,0,0,4,4
"316460",2019,2,77,11,0,11,1,0,1,1,1,2,13,1,14,0,0,0,1,0,0,1,0,0,0,1,1
"316460",2020,3,76,8,0,8,0,0,0,4,1,5,12,1,13,0,0,0,4,1,0,5,0,0,1,4,5
"316460",2021,4,103,11,0,11,0,1,1,5,0,5,16,1,17,0,0,1,5,1,0,6,1,1,1,5,7
"316470",2012,28,630,36,0,36,9,0,9,34,0,34,79,0,79,0,0,0,26,1,2,29,0,2,1,26,29
"316470",2013,26,688,43,0,43,7,0,7,38,0,38,88,0,88,0,0,0,32,6,4,42,0,4,6,32,42
"316470",2014,27,628,28,0,28,10,0,10,42,0,42,80,0,80,0,0,0,35,4,1,40,0,1,4,35,40
"316470",2015,25,775,35,0,35,17,0,17,46,0,46,98,0,98,0,0,0,34,10,8,52,0,8,10,34,52
"316470",2016,35,684,29,0,29,9,0,9,33,1,34,71,1,72,0,0,0,26,5,2,33,0,2,5,26,33
"316470",2017,16,643,55,0,55,13,0,13,34,0,34,102,0,102,0,0,0,27,5,6,38,0,6,5,27,38
"316470",2018,20,715,60,0,60,11,0,11,48,0,48,119,0,119,0,0,0,37,4,2,43,0,2,4,37,43
"316470",2019,28,751,78,0,78,20,0,20,33,1,34,131,1,132,0,0,0,24,4,5,33,0,5,4,24,33
"316470",2020,20,629,60,0,60,13,0,13,44,0,44,117,0,117,0,0,0,36,5,4,45,0,4,5,36,45
"316470",2021,19,584,65,0,65,10,0,10,34,0,34,109,0,109,0,0,0,29,4,3,36,0,3,4,29,36
"316480",2012,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2013,1,12,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2014,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2015,1,8,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2016,2,7,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316480",2017,1,11,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"316480",2018,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2019,0,8,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2020,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316480",2021,0,10,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,0,2,0,0,0,2,2
"316490",2012,0,12,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316490",2013,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316490",2014,1,25,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,2,0,0,2,0,0,0,2,2
"316490",2015,1,16,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,0,2,0,0,0,2,2
"316490",2016,0,22,2,0,2,0,0,0,1,0,1,3,0,3,0,0,0,1,0,0,1,0,0,0,1,1
"316490",2017,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316490",2018,0,25,3,0,3,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"316490",2019,1,24,1,0,1,2,0,2,2,0,2,5,0,5,0,0,0,2,1,1,4,0,1,1,2,4
"316490",2020,0,17,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316490",2021,1,17,2,0,2,2,0,2,1,0,1,5,0,5,0,0,0,1,0,0,1,0,0,0,1,1
"316500",2012,6,55,3,0,3,4,0,4,4,3,7,11,3,14,2,0,0,4,0,0,4,2,0,0,6,6
"316500",2013,1,75,8,0,8,9,0,9,3,0,3,20,0,20,0,0,0,3,2,0,5,0,0,2,3,5
"316500",2014,4,92,6,0,6,2,0,2,1,2,3,9,2,11,1,0,0,1,1,0,2,1,0,1,2,3
"316500",2015,5,73,3,0,3,3,0,3,4,0,4,10,0,10,0,0,0,3,0,1,4,0,1,0,3,4
"316500",2016,3,55,8,1,9,3,0,3,2,1,3,13,2,15,1,0,0,2,1,0,3,1,0,1,3,4
"316500",2017,3,85,2,0,2,1,0,1,5,2,7,8,2,10,2,0,0,3,0,0,3,2,0,0,5,5
"316500",2018,0,76,4,0,4,1,0,1,5,0,5,10,0,10,0,0,0,3,1,0,4,0,0,1,3,4
"316500",2019,3,69,6,0,6,4,1,5,7,0,7,17,1,18,0,0,0,3,0,0,3,0,0,0,3,3
"316500",2020,2,82,9,0,9,5,0,5,2,0,2,16,0,16,0,0,0,1,0,1,2,0,1,0,1,2
"316500",2021,4,63,3,0,3,4,0,4,3,0,3,10,0,10,0,0,0,3,2,0,5,0,0,2,3,5
"316510",2012,1,80,1,0,1,0,0,0,6,0,6,7,0,7,0,0,0,5,0,0,5,0,0,0,5,5
"316510",2013,1,70,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"316510",2014,1,84,3,0,3,0,0,0,2,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"316510",2015,2,87,4,0,4,1,0,1,4,0,4,9,0,9,0,0,0,3,1,0,4,0,0,1,3,4
"316510",2016,5,84,1,0,1,0,0,0,3,0,3,4,0,4,0,0,0,3,0,0,3,0,0,0,3,3
"316510",2017,1,70,6,0,6,0,0,0,6,0,6,12,0,12,0,0,0,3,0,0,3,0,0,0,3,3
"316510",2018,2,77,9,1,10,0,0,0,5,0,5,14,1,15,0,0,0,3,1,0,4,0,0,1,3,4
"316510",2019,3,80,11,0,11,0,0,0,8,0,8,19,0,19,0,0,0,5,1,0,6,0,0,1,5,6
"316510",2020,2,66,10,0,10,1,0,1,7,0,7,18,0,18,0,0,0,4,0,0,4,0,0,0,4,4
"316510",2021,1,71,12,0,12,2,0,2,9,0,9,23,0,23,0,0,0,8,0,0,8,0,0,0,8,8
"316520",2012,3,60,1,0,1,1,0,1,6,0,6,8,0,8,0,0,0,3,1,1,5,0,1,1,3,5
"316520",2013,3,73,2,0,2,0,0,0,4,0,4,6,0,6,0,0,0,3,1,0,4,0,0,1,3,4
"316520",2014,2,55,2,0,2,0,0,0,7,0,7,9,0,9,0,0,0,2,1,0,3,0,0,1,2,3
"316520",2015,3,57,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,4,0,0,4,0,0,0,4,4
"316520",2016,3,69,5,0,5,1,0,1,5,0,5,11,0,11,0,0,0,1,0,0,1,0,0,0,1,1
"316520",2017,2,60,5,0,5,1,0,1,3,0,3,9,0,9,0,0,0,1,1,0,2,0,0,1,1,2
"316520",2018,7,67,0,0,0,0,0,0,11,1,12,11,1,12,1,0,0,6,0,0,6,1,0,0,7,7
"316520",2019,0,74,5,0,5,0,0,0,13,0,13,18,0,18,0,0,0,7,0,0,7,0,0,0,7,7
"316520",2020,0,46,5,0,5,1,0,1,7,0,7,13,0,13,0,0,0,1,0,0,1,0,0,0,1,1
"316520",2021,2,51,3,0,3,3,0,3,7,0,7,13,0,13,0,0,0,3,0,0,3,0,0,0,3,3
"316530",2012,3,69,3,0,3,0,0,0,1,2,3,4,2,6,2,0,0,0,1,0,1,2,0,1,2,3
"316530",2013,0,60,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316530",2014,1,83,0,0,0,1,0,1,2,1,3,3,1,4,1,0,0,1,0,0,1,1,0,0,2,2
"316530",2015,0,64,1,0,1,2,2,4,2,0,2,5,2,7,0,0,1,1,1,0,2,1,1,1,1,3
