"codmunres","ano","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal","nascidos"
"150190",2018,1,1,0,1,0,0,474
"150190",2021,1,1,0,0,0,0,413
"150195",2013,2,2,0,1,1,0,323
"150195",2015,1,0,0,0,0,0,304
"150195",2016,2,2,0,1,1,0,344
"150195",2018,1,1,0,1,0,0,306
"150195",2019,3,1,0,1,0,0,309
"150200",2012,1,1,0,1,0,0,236
"150200",2019,1,1,0,1,0,0,343
"150210",2012,1,1,0,0,0,0,2478
"150210",2013,1,1,0,1,0,0,2469
"150210",2014,2,1,0,1,0,0,2511
"150210",2015,1,1,0,0,0,1,2445
"150210",2016,3,3,0,0,1,0,2406
"150210",2017,3,3,0,0,0,2,2417
"150210",2018,3,3,0,3,0,0,2678
"150210",2021,3,1,0,0,0,1,2520
"150210",2022,1,1,0,0,0,1,2213
"150215",2012,1,1,0,0,1,0,875
"150215",2018,1,0,0,0,0,0,1232
"150215",2019,2,2,0,1,1,0,1174
"150215",2020,1,0,0,0,0,0,1300
"150215",2022,3,2,0,0,0,0,1476
"150220",2014,4,3,0,1,1,0,1095
"150220",2015,1,1,0,1,0,0,1138
"150220",2019,2,1,0,1,0,0,1059
"150220",2020,1,1,0,1,0,0,985
"150220",2021,1,0,0,0,0,0,1058
"150220",2022,2,2,0,1,0,0,977
"150230",2012,2,2,0,1,0,1,827
"150230",2013,2,2,0,1,1,0,839
"150230",2014,1,1,0,0,1,0,852
"150230",2015,1,0,0,0,0,0,859
"150230",2016,1,1,0,0,0,0,807
"150230",2018,3,2,0,0,0,1,941
"150230",2020,1,1,0,0,1,0,911
"150230",2021,3,1,0,0,0,0,862
"150230",2022,1,1,0,0,0,1,844
"150240",2012,2,2,1,0,0,0,3169
"150240",2013,3,2,0,0,0,0,3161
"150240",2014,3,2,0,1,0,1,3218
"150240",2015,2,2,0,1,0,0,3300
"150240",2018,2,2,0,2,0,0,3305
"150240",2019,2,2,0,0,1,0,3347
"150240",2020,2,0,0,0,0,0,3074
"150240",2021,4,1,0,0,0,0,3275
"150240",2022,3,0,0,0,0,0,3034
"150250",2014,1,0,0,0,0,0,342
"150250",2018,1,1,0,1,0,0,419
"150250",2019,1,1,0,0,0,1,342
"150250",2021,1,0,0,0,0,0,408
"150250",2022,1,1,0,0,0,1,361
"150260",2015,1,1,0,1,0,0,184
"150260",2019,1,1,0,0,0,0,157
"150270",2014,2,1,0,0,0,0,805
"150270",2017,1,1,0,0,0,0,777
"150270",2018,1,1,0,0,0,0,791
"150270",2019,1,1,0,0,0,0,707
"150275",2013,3,2,0,0,0,1,559
"150275",2015,1,0,0,0,0,0,536
"150275",2016,2,1,0,0,1,0,500
"150275",2019,1,1,0,0,0,1,546
"150275",2021,2,2,0,0,0,1,526
"150276",2019,1,0,0,0,0,0,200
"150276",2021,1,1,0,0,0,1,212
"150277",2012,1,1,0,0,0,0,443
"150277",2014,1,1,0,0,0,0,399
"150277",2018,1,1,0,0,0,0,308
"150280",2012,1,1,0,0,0,1,631
"150280",2013,1,0,0,0,0,0,621
"150280",2017,1,1,0,0,0,0,733
"150280",2019,4,2,0,1,1,0,699
"150280",2020,1,0,0,0,0,0,699
"150280",2021,1,0,0,0,0,0,728
"150280",2022,1,1,0,1,0,0,681
"150285",2013,1,1,0,0,0,1,220
"150285",2014,1,1,0,0,0,0,247
"150285",2020,1,1,0,1,0,0,236
"150290",2013,2,1,0,0,0,0,472
"150290",2016,1,1,0,0,0,0,527
"150290",2018,1,1,0,0,0,0,555
"150293",2014,1,1,0,1,0,0,705
"150293",2016,2,1,0,0,1,0,692
"150293",2017,3,2,0,0,1,0,692
"150293",2018,1,0,0,0,0,0,647
"150293",2019,1,1,0,0,0,0,596
"150293",2020,2,1,0,0,0,0,627
"150293",2022,1,1,0,0,0,0,636
"150295",2019,2,1,0,0,0,0,483
"150295",2020,1,0,0,0,0,0,458
"150300",2017,1,1,0,0,1,0,153
"150300",2019,1,1,0,0,0,0,124
"150304",2019,1,0,0,0,0,0,346
"150304",2021,1,1,0,0,0,0,324
"150304",2022,1,1,0,0,1,0,292
"150307",2012,1,1,0,0,0,0,431
"150307",2015,1,1,0,0,0,0,431
"150307",2021,1,1,0,1,0,0,395
"150309",2012,1,1,0,1,0,0,721
"150309",2013,1,1,0,1,0,0,662
"150309",2015,1,1,0,1,0,0,524
"150309",2019,1,0,0,0,0,0,558
"150309",2022,1,0,0,0,0,0,523
"150310",2015,1,1,1,0,0,0,691
"150310",2016,1,1,0,0,1,0,736
"150310",2021,1,1,0,0,0,1,768
"150320",2013,1,1,0,0,0,0,621
"150320",2015,1,1,0,0,0,0,567
"150320",2018,1,0,0,0,0,0,578
"150320",2020,1,1,0,1,0,0,549
"150330",2012,1,1,0,1,0,0,1156
"150330",2013,1,0,0,0,0,0,1155
"150330",2014,3,1,0,0,0,0,1166
"150330",2016,1,0,0,0,0,0,1055
"150330",2017,1,0,0,0,0,0,1047
"150330",2018,2,2,0,1,0,1,1079
"150330",2019,1,1,0,1,0,0,1144
"150330",2020,3,2,0,0,1,0,1013
"150330",2021,3,3,0,1,1,0,1134
"150330",2022,1,1,0,1,0,0,1050
"150340",2016,1,0,0,0,0,0,162
"150345",2013,1,1,0,0,0,0,590
"150345",2015,1,1,0,0,0,0,576
"150345",2016,1,0,0,0,0,0,596
"150345",2017,3,3,0,0,0,0,594
"150345",2019,1,0,0,0,0,0,642
"150345",2022,2,1,0,1,0,0,571
"150350",2014,1,0,0,0,0,0,462
"150350",2017,1,0,0,0,0,0,420
"150350",2020,1,1,0,0,0,0,419
"150360",2012,1,0,0,0,0,0,2095
"150360",2013,4,3,0,0,2,0,1615
"150360",2014,3,3,0,0,1,0,2167
"150360",2015,2,2,0,0,0,0,1950
"150360",2016,2,2,0,1,0,1,2003
"150360",2017,2,2,0,1,1,0,2377
"150360",2018,2,2,0,1,1,0,2291
"150360",2019,3,1,0,0,0,0,2359
"150360",2020,1,0,0,0,0,0,2364
"150360",2021,4,3,0,1,1,0,2599
"150360",2022,3,1,1,0,0,0,2533
"150370",2016,2,2,0,0,0,1,840
"150370",2017,1,1,0,0,0,0,781
"150370",2018,1,1,0,1,0,0,844
"150370",2021,2,2,0,0,1,0,782
"150375",2013,1,1,0,0,0,0,485
"150375",2014,1,1,0,0,0,0,567
"150375",2019,1,1,0,0,0,0,588
"150375",2020,1,1,0,0,0,0,665
"150375",2021,2,1,0,0,1,0,673
"150380",2012,1,1,0,1,0,0,904
"150380",2013,3,3,0,2,0,0,873
"150380",2016,1,1,0,1,0,0,794
"150380",2020,1,0,0,0,0,0,674
"150390",2015,1,1,0,0,1,0,1063
"150390",2016,1,1,0,1,0,0,1140
"150390",2017,2,2,0,1,0,0,1042
"150390",2018,1,1,0,0,0,0,1091
"150390",2020,1,0,0,0,0,0,1075
"150400",2012,1,1,0,0,1,0,494
"150400",2014,3,2,0,0,1,0,444
"150400",2017,1,1,0,0,0,0,402
"150405",2013,1,1,0,0,1,0,617
"150405",2015,1,0,0,0,0,0,635
"150405",2016,1,1,0,0,0,0,591
"150405",2019,1,1,0,0,0,0,564
"150420",2012,3,3,0,1,1,0,4812
"150420",2013,7,5,0,0,4,0,4965
"150420",2014,4,3,0,3,0,0,5128
"150420",2015,2,2,0,1,0,0,5173
"150420",2016,3,2,0,1,0,0,4751
"150420",2017,3,3,0,1,2,0,4764
"150420",2018,4,4,0,2,1,1,4943
"150420",2019,5,5,2,0,3,0,4822
"150420",2020,9,6,0,4,0,0,4594
"150420",2021,8,2,0,0,0,1,4670
"150420",2022,2,0,0,0,0,0,4203
"150440",2013,2,0,0,0,0,0,323
"150440",2017,1,0,0,0,0,0,324
"150440",2018,1,1,0,1,0,0,292
"150442",2012,1,1,0,0,0,0,1665
"150442",2013,1,1,0,0,0,0,1777
"150442",2014,1,1,0,0,1,0,1853
"150442",2015,1,1,0,1,0,0,1863
"150442",2016,1,1,0,1,0,0,1794
"150442",2017,3,2,0,2,0,0,1794
"150442",2018,2,2,0,0,0,0,1714
"150442",2021,2,0,0,0,0,0,1697
"150445",2015,1,1,0,1,0,0,430
"150445",2017,1,1,0,1,0,0,463
"150445",2018,1,1,0,1,0,0,422
"150445",2019,1,1,0,0,0,1,491
"150445",2020,1,0,0,0,0,0,476
"150450",2013,1,1,0,0,0,0,473
"150450",2014,3,3,0,0,1,0,602
"150450",2015,1,1,0,0,0,0,596
"150450",2016,5,5,0,1,2,0,537
"150450",2017,2,1,0,0,0,0,562
"150450",2019,1,1,0,1,0,0,642
"150450",2021,1,1,0,0,0,0,638
"150460",2012,1,1,0,1,0,0,469
"150460",2016,3,3,0,1,0,0,506
"150460",2017,1,1,0,0,1,0,485
"150470",2014,1,0,0,0,0,0,1217
"150470",2015,2,2,0,2,0,0,1249
"150470",2016,2,1,0,0,0,0,1204
"150470",2017,1,1,0,1,0,0,1229
"150470",2019,1,0,0,0,0,0,1305
"150470",2020,1,1,0,1,0,0,1307
"150470",2021,3,1,1,0,0,0,1333
"150470",2022,1,1,0,0,0,0,1138
"150475",2016,1,1,0,0,0,1,225
"150475",2019,1,1,1,0,0,0,335
"150475",2021,1,1,0,0,0,0,286
"150480",2016,1,1,0,0,0,0,1138
"150480",2017,1,1,1,0,0,0,1107
"150480",2018,1,1,0,0,1,0,1032
"150480",2019,1,1,0,1,0,0,1050
"150480",2020,1,1,0,0,1,0,1071
"150490",2018,1,0,0,0,0,0,578
"150490",2022,1,1,0,1,0,0,615
"150495",2013,2,2,0,1,1,0,377
"150495",2014,1,1,0,1,0,0,401
"150495",2019,1,1,0,1,0,0,347
"150495",2020,1,1,0,0,0,0,361
"150495",2021,1,0,0,0,0,0,338
"150497",2017,1,1,0,1,0,0,218
"150500",2012,1,1,0,0,0,0,142
"150503",2019,2,2,0,1,0,1,585
"150503",2021,1,1,0,0,0,0,717
"150503",2022,1,1,0,0,0,0,712
"150506",2017,1,0,0,0,0,0,1252
"150506",2018,1,1,0,1,0,0,1240
"150506",2019,2,2,0,2,0,0,1193
"150506",2020,1,0,0,0,0,0,1194
"150506",2022,2,1,0,1,0,0,1117
"150510",2015,2,1,0,0,0,1,983
"150510",2016,1,0,0,0,0,0,985
"150510",2017,2,2,0,0,1,0,1019
"150510",2018,1,1,0,0,0,0,1019
"150510",2020,1,1,0,1,0,0,1063
"150510",2021,1,1,0,0,0,0,1042
"150510",2022,1,0,0,0,0,0,988
"150520",2012,2,2,1,0,0,0,716
"150520",2013,2,2,1,0,1,0,751
"150520",2014,1,0,0,0,0,0,702
"150520",2015,2,2,0,0,1,0,731
"150520",2018,1,1,0,0,0,0,726
"150520",2019,3,3,0,0,3,0,673
"150520",2020,1,1,0,1,0,0,662
"150520",2021,1,1,0,0,1,0,760
"150520",2022,1,1,0,1,0,0,623
"150530",2012,4,3,0,1,1,0,1283
"150530",2013,2,2,0,1,0,0,1336
"150530",2014,1,1,0,0,1,0,1482
"150530",2016,1,1,0,1,0,0,1399
"150530",2017,2,2,0,0,1,0,1403
"150530",2020,1,0,0,0,0,0,1512
"150530",2021,4,1,0,1,0,0,1567
"150530",2022,2,1,0,0,1,0,1378
"150540",2015,1,1,0,0,1,0,322
"150540",2020,1,1,0,0,0,1,296
"150540",2022,1,0,0,0,0,0,244
"150543",2014,2,2,0,0,1,0,668
"150543",2016,1,1,0,1,0,0,630
"150543",2018,1,1,0,0,0,0,725
"150543",2020,3,1,0,1,0,0,680
"150543",2021,2,2,0,1,0,1,647
"150543",2022,1,1,0,1,0,0,628
"150548",2013,2,2,0,1,0,0,655
"150548",2015,1,1,0,1,0,0,686
"150548",2016,1,0,0,0,0,0,752
"150548",2017,2,1,0,0,0,1,764
"150548",2018,1,1,0,1,0,0,744
"150548",2019,1,0,0,0,0,0,776
"150548",2020,1,1,0,0,1,0,699
"150548",2021,2,2,0,0,0,0,755
"150549",2014,1,1,0,0,0,0,100
"150549",2017,1,0,0,0,0,0,97
"150550",2015,1,0,0,0,0,0,2033
"150550",2017,6,5,0,1,2,0,1977
"150550",2018,1,0,0,0,0,0,2148
"150550",2019,2,1,0,1,0,0,2065
"150550",2020,2,0,0,0,0,0,1880
"150550",2021,2,0,0,0,0,0,1890
"150550",2022,1,0,0,0,0,0,1792
"150553",2012,2,2,0,0,0,0,4513
"150553",2013,2,1,0,0,0,0,5157
"150553",2014,6,5,0,0,1,1,5360
"150553",2015,7,4,0,0,2,0,5019
"150553",2016,2,2,0,1,0,0,4644
"150553",2017,4,2,0,0,1,0,4582
"150553",2018,1,1,0,1,0,0,4810
"150553",2019,1,1,0,1,0,0,4577
"150553",2020,6,2,0,0,1,0,4667
"150553",2021,7,5,0,0,2,0,5087
"150553",2022,5,3,1,0,1,0,5019
"150555",2018,1,1,0,0,0,1,127
"150560",2019,1,0,0,0,0,0,95
"150563",2019,1,1,0,0,0,0,165
"150565",2014,1,1,0,0,0,0,299
"150565",2021,1,1,0,1,0,0,312
"150565",2022,1,0,0,0,0,0,331
"150570",2016,2,1,0,0,1,0,352
"150570",2018,1,1,0,0,0,0,351
"150570",2019,2,2,0,1,0,0,364
"150570",2021,1,0,0,0,0,0,333
"150580",2014,3,3,0,2,0,1,1480
"150580",2015,2,1,0,1,0,0,1596
"150580",2017,6,5,0,1,2,1,1489
"150580",2018,1,0,0,0,0,0,1678
"150580",2019,1,1,0,1,0,0,1569
"150580",2020,2,2,0,0,2,0,1589
"150580",2021,2,0,0,0,0,0,1673
"150580",2022,3,3,0,1,2,0,1585
"150590",2014,2,2,0,2,0,0,675
"150590",2015,2,2,0,1,0,0,711
"150590",2016,1,1,0,0,1,0,743
"150590",2020,1,1,0,0,0,0,732
"150590",2021,2,0,0,0,0,0,761
"150600",2012,1,1,0,0,1,0,734
"150600",2014,2,2,0,0,0,0,655
"150600",2016,1,1,0,0,0,0,722
"150600",2017,1,1,0,0,0,1,777
"150600",2020,1,1,0,1,0,0,777
"150600",2022,1,1,0,0,0,0,699
"150610",2014,1,1,0,1,0,0,193
"150610",2018,1,1,0,1,0,0,200
"150610",2022,1,1,0,1,0,0,178
"150613",2014,1,0,0,0,0,0,1651
"150613",2015,2,1,0,0,1,0,1701
"150613",2016,1,1,0,1,0,0,1627
"150613",2017,1,1,0,1,0,0,1743
"150613",2019,1,1,0,0,0,0,1725
"150613",2020,3,2,0,0,1,0,1645
"150613",2021,2,1,0,1,0,0,1691
"150613",2022,1,0,0,0,0,0,1679
"150616",2012,1,1,0,0,0,0,327
"150616",2013,1,1,0,1,0,0,276
"150616",2014,2,1,0,0,0,0,308
"150616",2022,1,1,0,0,0,0,270
"150618",2012,1,1,0,0,1,0,752
"150618",2017,1,1,0,1,0,0,608
"150618",2018,1,1,0,1,0,0,610
"150618",2019,1,1,0,0,1,0,529
"150618",2021,1,0,0,0,0,0,596
"150619",2015,1,1,0,1,0,0,383
"150619",2019,1,1,0,1,0,0,407
"150619",2020,1,1,0,1,0,0,449
"150620",2012,1,0,0,0,0,0,665
"150620",2016,1,1,0,1,0,0,655
"150620",2017,4,2,0,1,0,0,607
"150620",2020,1,1,0,1,0,0,702
"150620",2022,1,1,0,0,0,1,716
"150630",2017,1,1,0,0,0,0,378
"150630",2020,1,1,0,0,1,0,348
"150640",2015,1,1,0,0,0,0,103
"150650",2013,1,0,0,0,0,0,1000
"150650",2014,2,1,0,0,0,0,978
"150650",2016,1,1,0,0,0,1,996
"150650",2017,1,1,0,1,0,0,960
"150650",2018,1,1,0,0,0,0,1019
"150650",2021,1,1,0,0,0,0,933
"150650",2022,1,1,1,0,0,0,877
"150655",2013,1,0,0,0,0,0,341
"150655",2014,1,1,0,1,0,0,338
"150655",2016,1,1,0,1,0,0,376
"150658",2018,1,1,0,0,0,0,181
"150658",2020,1,0,0,0,0,0,227
"150658",2021,1,0,0,0,0,0,200
"150670",2016,2,0,0,0,0,0,572
"150680",2012,5,5,1,3,0,1,6489
"150680",2013,7,4,1,1,0,1,6334
"150680",2014,3,3,0,1,1,1,6595
"150680",2015,4,2,0,1,0,0,6756
"150680",2016,5,2,0,1,0,1,6491
"150680",2017,6,5,1,0,1,0,6777
"150680",2018,9,9,2,2,1,0,6703
"150680",2019,11,6,0,3,0,0,6659
"150680",2020,13,8,1,2,1,0,6530
"150680",2021,16,9,0,1,3,0,6864
"150680",2022,6,5,0,1,0,1,6508
"150690",2022,1,1,0,0,0,0,81
"150700",2012,2,1,0,0,1,0,494
"150700",2014,1,1,0,0,0,0,477
"150700",2016,1,1,0,0,1,0,444
"150700",2022,1,0,0,0,0,0,413
"150710",2021,1,1,0,0,0,0,206
"150710",2022,1,1,0,0,0,0,205
"150715",2012,1,1,0,0,0,1,371
"150720",2012,1,1,0,0,1,0,643
"150720",2019,1,1,0,1,0,0,465
"150720",2020,1,1,0,1,0,0,488
"150720",2021,1,1,0,1,0,0,479
"150730",2012,1,1,0,1,0,0,993
"150730",2013,2,2,0,0,1,0,891
"150730",2014,2,2,0,0,1,0,915
"150730",2016,2,1,0,0,0,0,1046
"150730",2017,1,1,0,0,0,0,1071
"150730",2019,1,1,0,0,0,0,1075
"150730",2020,1,1,0,0,0,1,1077
"150730",2021,1,1,0,0,1,0,1120
"150745",2018,1,0,0,0,0,0,536
"150745",2019,1,1,0,1,0,0,436
"150745",2020,1,1,0,0,0,0,379
"150745",2021,3,2,0,1,1,0,464
"150747",2017,1,1,0,0,0,1,309
"150747",2019,1,0,0,0,0,0,307
"150750",2013,1,1,0,0,0,0,171
"150750",2015,1,1,0,0,1,0,226
"150760",2012,1,1,0,0,0,1,980
"150760",2013,1,1,0,0,0,0,956
"150760",2014,1,0,0,0,0,0,1006
"150760",2015,1,1,0,0,0,1,973
"150760",2016,1,1,0,0,0,1,932
"150760",2017,1,1,0,0,0,1,957
"150760",2019,1,1,0,0,0,0,926
"150760",2020,3,0,0,0,0,0,895
"150760",2021,1,1,0,0,0,0,882
"150770",2012,1,1,0,0,0,0,465
"150770",2014,1,1,0,0,0,1,531
"150770",2018,1,1,0,0,0,1,517
"150770",2020,1,0,0,0,0,0,576
"150770",2021,1,0,0,0,0,0,572
"150775",2014,1,0,0,0,0,0,82
"150780",2019,1,1,0,0,0,0,305
"150790",2013,1,1,0,0,1,0,393
"150790",2019,1,1,0,0,0,0,386
"150790",2020,1,0,0,0,0,0,403
"150795",2013,2,2,0,0,1,0,1519
"150795",2014,1,1,0,0,0,0,1537
"150795",2015,1,1,0,0,0,0,1688
"150795",2016,1,1,0,0,0,1,1562
"150795",2017,1,1,0,1,0,0,1472
"150795",2018,3,2,0,0,0,1,1462
"150795",2019,1,1,0,0,0,1,1453
"150795",2020,1,0,0,0,0,0,1422
"150795",2021,2,1,0,0,0,0,1519
"150795",2022,3,3,0,1,2,0,1366
"150796",2013,1,1,0,1,0,0,180
"150796",2020,1,0,0,0,0,0,197
"150797",2021,1,1,0,1,0,0,301
"150800",2014,1,0,0,0,0,0,1415
"150800",2016,1,0,0,0,0,0,1518
"150800",2017,1,1,0,0,0,0,1489
"150800",2018,1,1,0,0,0,1,1488
"150800",2019,1,1,0,0,1,0,1515
"150800",2020,2,2,0,0,0,1,1469
"150803",2014,1,1,0,1,0,0,567
"150803",2019,1,0,0,0,0,0,479
"150805",2016,2,1,0,0,1,0,227
"150805",2017,1,1,0,0,0,0,221
"150808",2013,1,0,0,0,0,0,689
"150808",2017,2,2,0,1,0,0,702
"150808",2021,1,1,0,0,1,0,742
"150808",2022,1,1,0,0,0,0,706
"150810",2012,1,1,0,0,1,0,2047
"150810",2013,1,1,0,0,0,0,2209
"150810",2014,1,1,0,1,0,0,2166
"150810",2016,1,1,1,0,0,0,2119
"150810",2017,1,1,0,0,0,0,2053
"150810",2018,1,1,0,0,1,0,1900
"150810",2019,1,1,0,1,0,0,1790
"150810",2021,2,0,0,0,0,0,1664
"150810",2022,3,2,0,0,0,0,1455
"150812",2012,1,1,0,1,0,0,469
"150812",2015,1,1,0,0,1,0,467
"150812",2021,2,0,0,0,0,0,388
"150812",2022,1,0,0,0,0,0,404
"150815",2017,1,1,0,1,0,0,743
"150815",2018,1,1,0,1,0,0,793
"150815",2019,1,1,0,0,0,0,783
"150815",2020,2,0,0,0,0,0,771
"150820",2012,2,2,0,1,0,0,716
"150820",2013,1,1,0,0,0,0,798
"150820",2014,1,1,0,1,0,0,749
"150820",2016,1,1,0,0,1,0,753
"150820",2019,2,2,0,0,0,0,713
"150830",2015,1,1,0,1,0,0,1251
"150830",2016,2,2,0,2,0,0,1158
"150830",2017,1,1,0,1,0,0,1140
"150830",2018,1,1,0,0,0,0,1147
"150830",2020,1,0,0,0,0,0,1062
"150830",2021,1,1,0,0,0,0,1091
"150830",2022,1,1,0,1,0,0,826
"150835",2017,1,1,0,1,0,0,377
"150835",2021,2,0,0,0,0,0,336
"150840",2012,3,2,0,1,0,1,770
"150840",2015,2,2,0,1,0,0,931
"150840",2017,1,1,0,0,0,0,881
"150840",2018,1,1,0,0,0,0,950
"150840",2019,2,2,0,1,1,0,945
"150840",2021,3,0,0,0,0,0,966
"160010",2013,1,1,0,1,0,0,154
"160015",2012,1,1,0,0,0,0,279
"160015",2015,1,1,0,0,0,0,244
"160021",2013,1,1,0,0,0,0,83
"160021",2018,1,1,0,1,0,0,118
"160021",2020,1,0,0,0,0,0,113
"160023",2015,1,1,0,1,0,0,192
"160023",2016,2,2,0,2,0,0,180
"160023",2020,1,1,0,1,0,0,177
"160027",2016,1,1,0,1,0,0,783
"160027",2018,1,1,0,0,0,0,830
"160027",2019,1,1,0,0,0,1,776
"160027",2021,2,2,0,1,1,0,688
"160027",2022,2,2,0,0,0,0,598
"160030",2012,3,3,1,2,0,0,8993
"160030",2013,8,8,2,1,2,0,9540
"160030",2014,4,4,0,2,1,0,9799
"160030",2015,6,5,2,0,1,1,9492
"160030",2016,8,7,0,3,0,0,9478
"160030",2017,4,4,2,0,0,0,9269
"160030",2018,9,4,1,1,0,0,9293
"160030",2019,3,3,0,2,0,0,8884
"160030",2020,10,7,0,1,4,2,8446
"160030",2021,10,3,0,1,1,0,8589
"160030",2022,4,4,2,1,1,0,7963
"160040",2016,2,2,0,1,0,0,460
"160040",2018,1,1,1,0,0,0,516
"160040",2020,1,0,0,0,0,0,527
"160050",2013,1,1,0,0,1,0,500
"160050",2015,1,1,0,0,1,0,469
"160050",2016,1,1,0,0,0,1,559
"160050",2017,1,1,0,1,0,0,557
"160050",2021,1,1,0,0,1,0,609
"160050",2022,1,1,0,0,0,0,559
"160053",2018,1,1,0,0,1,0,440
"160055",2018,1,1,0,0,1,0,77
"160060",2012,1,1,0,0,1,0,2186
"160060",2013,2,2,0,0,0,0,2260
"160060",2014,1,1,0,0,0,1,2378
"160060",2015,3,3,0,1,1,0,2267
"160060",2016,1,1,0,0,1,0,2253
"160060",2017,1,0,0,0,0,0,2188
"160060",2020,2,2,1,0,1,0,1995
"160060",2021,1,0,0,0,0,0,2200
"160060",2022,4,1,0,0,1,0,1990
"160070",2012,1,1,1,0,0,0,288
"160070",2013,1,1,0,1,0,0,271
"160070",2014,3,2,0,1,0,0,293
"160070",2015,1,1,0,0,0,1,302
"160070",2016,2,1,0,0,0,0,311
"160070",2017,1,1,0,0,1,0,300
"160080",2019,1,1,0,0,1,0,292
"170030",2013,1,1,0,1,0,0,84
"170030",2021,1,0,0,0,0,0,91
"170030",2022,1,1,0,0,0,0,77
"170035",2018,1,0,0,0,0,0,72
"170035",2019,1,0,0,0,0,0,71
"170035",2020,1,1,0,1,0,0,69
"170040",2018,1,1,0,0,0,1,108
"170070",2012,1,0,0,0,0,0,114
"170070",2017,1,1,0,0,1,0,111
"170100",2013,1,1,0,1,0,0,166
"170190",2020,1,0,0,0,0,0,81
"170200",2015,1,1,0,0,0,1,99
"170200",2019,1,0,0,0,0,0,101
"170210",2012,2,1,0,1,0,0,3122
"170210",2013,1,0,0,0,0,0,3065
"170210",2014,2,2,0,0,2,0,3200
"170210",2015,2,2,0,1,1,0,3181
"170210",2017,1,0,0,0,0,0,3098
"170210",2018,1,1,0,0,0,0,3357
"170210",2020,1,0,0,0,0,0,3089
"170210",2021,1,1,0,0,1,0,3050
"170210",2022,1,1,0,0,0,0,2961
"170220",2012,1,0,0,0,0,0,558
"170220",2014,1,0,0,0,0,0,647
"170220",2016,1,1,0,1,0,0,538
"170220",2020,1,0,0,0,0,0,512
"170230",2014,1,1,0,0,0,0,94
"170240",2013,1,1,0,0,0,1,187
"170240",2014,1,1,0,1,0,0,168
"170290",2016,2,2,0,1,0,0,192
"170290",2018,1,1,0,0,1,0,203
"170305",2017,1,1,0,0,0,0,48
"170310",2016,1,1,0,0,1,0,72
"170330",2013,1,1,0,1,0,0,78
"170370",2015,1,1,0,0,0,0,90
"170380",2019,1,1,0,1,0,0,158
"170380",2021,1,0,0,0,0,0,146
"170384",2015,1,1,0,0,1,0,163
"170389",2015,1,0,0,0,0,0,47
"170550",2013,1,1,0,0,0,0,540
"170550",2020,1,0,0,0,0,0,572
"170550",2021,1,0,0,0,0,0,591
"170555",2021,1,0,0,0,0,0,54
"170560",2017,1,0,0,0,0,0,60
"170600",2017,1,0,0,0,0,0,80
"170610",2021,1,0,0,0,0,0,76
"170625",2016,1,1,0,0,1,0,23
"170650",2012,1,0,0,0,0,0,93
"170650",2019,2,1,0,1,0,0,99
"170700",2020,1,1,0,0,0,0,313
"170700",2022,1,1,0,1,0,0,291
"170720",2016,2,2,0,2,0,0,72
"170740",2013,1,1,0,0,0,1,147
"170740",2022,1,1,0,0,0,1,118
"170820",2020,1,0,0,0,0,0,247
"170820",2022,1,1,0,1,0,0,278
"170830",2022,1,1,0,0,0,1,49
"170900",2012,1,1,0,1,0,0,265
"170900",2021,1,0,0,0,0,0,208
"170930",2022,1,1,0,0,0,0,330
"170950",2015,1,1,0,0,1,0,1396
"170950",2016,1,1,0,0,1,0,1294
"170950",2017,3,1,0,0,0,0,1346
"170950",2018,1,1,0,0,0,1,1369
"170950",2020,2,2,0,2,0,0,1283
"170950",2021,2,1,0,0,0,0,1263
"170950",2022,1,1,0,0,1,0,1244
"170980",2021,1,0,0,0,0,0,25
"171050",2019,1,1,0,1,0,0,131
"171070",2012,1,0,0,0,0,0,86
"171070",2021,1,0,0,0,0,0,66
"171190",2015,1,1,0,1,0,0,238
"171190",2016,2,1,0,0,0,1,222
"171190",2021,2,2,0,0,0,0,289
"171245",2013,1,0,0,0,0,0,44
"171280",2015,1,1,0,0,0,1,32
"171320",2016,1,1,0,0,0,0,311
"171320",2017,1,1,0,0,0,0,290
"171320",2022,1,0,0,0,0,0,270
"171330",2014,2,1,0,0,1,0,174
"171330",2016,1,1,0,0,1,0,194
"171330",2021,1,0,0,0,0,0,175
"171360",2020,1,0,0,0,0,0,72
"171370",2015,1,1,0,1,0,0,38
"171420",2017,1,1,0,0,1,0,111
"171488",2014,1,0,0,0,0,0,195
"171488",2019,1,1,0,1,0,0,180
"171515",2016,1,0,0,0,0,0,20
"171610",2015,1,1,0,1,0,0,860
"171610",2020,2,1,0,1,0,0,826
"171610",2021,1,0,0,0,0,0,795
"171610",2022,1,1,0,1,0,0,760
"171620",2013,1,0,0,0,0,0,136
"171620",2017,1,1,0,0,0,0,146
"171650",2012,1,1,0,0,0,0,254
"171650",2013,1,1,0,0,1,0,271
"171650",2014,1,1,0,0,0,1,259
"171650",2016,1,1,0,0,0,0,252
"171650",2017,1,1,0,0,0,0,270
"171650",2021,1,1,0,0,1,0,220
"171660",2013,1,1,0,0,1,0,123
"171665",2017,1,1,0,0,0,0,57
"171665",2022,1,0,0,0,0,0,64
"171670",2012,1,1,0,0,0,0,123
"171670",2014,1,0,0,0,0,0,132
"171670",2021,1,0,0,0,0,0,124
