"","codmunres","ano","Obito_MIF_investigado_com_Ficha_Sintese","Obito_MIF_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MULHER_IDADE_FERTIL"
"41942","330370",2015,19,0,19
"41943","330370",2016,17,0,17
"41944","330370",2017,11,0,11
"41945","330370",2018,14,0,14
"41946","330370",2019,19,0,19
"41947","330370",2020,17,0,17
"41948","330370",2021,20,0,20
"41949","330370",2022,15,0,15
"41950","330370",2023,18,0,18
"41951","330370",2024,18,0,18
"41952","330380",2012,5,1,14
"41953","330380",2013,7,1,12
"41954","330380",2014,13,1,16
"41955","330380",2015,15,1,18
"41956","330380",2016,13,0,15
"41957","330380",2017,14,0,15
"41958","330380",2018,16,0,17
"41959","330380",2019,0,1,17
"41960","330380",2020,3,0,12
"41961","330380",2021,17,4,27
"41962","330380",2022,7,3,16
"41963","330380",2023,2,0,11
"41964","330380",2024,1,0,22
"41965","330385",2012,8,0,8
"41966","330385",2013,13,0,13
"41967","330385",2014,18,0,18
"41968","330385",2015,15,0,15
"41969","330385",2016,13,0,13
"41970","330385",2017,9,0,9
"41971","330385",2018,10,0,10
"41972","330385",2019,5,0,5
"41973","330385",2020,12,0,12
"41974","330385",2021,20,0,20
"41975","330385",2022,10,0,10
"41976","330385",2023,11,0,11
"41977","330385",2024,10,0,11
"41978","330390",2012,111,1,120
"41979","330390",2013,109,1,112
"41980","330390",2014,96,2,99
"41981","330390",2015,89,2,99
"41982","330390",2016,120,6,131
"41983","330390",2017,95,3,98
"41984","330390",2018,105,3,111
"41985","330390",2019,96,3,109
"41986","330390",2020,98,4,111
"41987","330390",2021,162,3,170
"41988","330390",2022,161,0,161
"41989","330390",2023,107,0,110
"41990","330390",2024,93,2,101
"41991","330395",2012,8,0,8
"41992","330395",2013,9,0,9
"41993","330395",2014,9,0,9
"41994","330395",2015,8,0,8
"41995","330395",2016,4,0,4
"41996","330395",2017,11,0,11
"41997","330395",2018,6,0,6
"41998","330395",2019,12,0,13
"41999","330395",2020,11,0,11
"42000","330395",2021,6,1,12
"42001","330395",2022,2,3,6
"42002","330395",2023,8,0,9
"42003","330395",2024,13,0,15
"42004","330400",2012,16,0,16
"42005","330400",2013,7,0,7
"42006","330400",2014,8,0,8
"42007","330400",2015,8,0,8
"42008","330400",2016,10,0,10
"42009","330400",2017,1,0,1
"42010","330400",2018,14,0,14
"42011","330400",2019,9,0,9
"42012","330400",2020,8,0,8
"42013","330400",2021,11,0,13
"42014","330400",2022,9,0,9
"42015","330400",2023,11,0,11
"42016","330400",2024,13,0,13
"42017","330410",2012,0,3,3
"42018","330410",2013,5,3,9
"42019","330410",2014,11,3,16
"42020","330410",2015,7,0,8
"42021","330410",2016,2,0,2
"42022","330410",2017,6,0,6
"42023","330410",2018,8,0,8
"42024","330410",2019,6,0,6
"42025","330410",2020,8,0,8
"42026","330410",2021,5,0,5
"42027","330410",2022,6,0,6
"42028","330410",2023,12,0,12
"42029","330410",2024,10,0,10
"42030","330411",2012,3,0,3
"42031","330411",2013,6,0,6
"42032","330411",2014,9,0,9
"42033","330411",2015,6,0,6
"42034","330411",2016,6,0,6
"42035","330411",2017,12,0,12
"42036","330411",2018,8,0,8
"42037","330411",2019,5,0,5
"42038","330411",2020,4,0,4
"42039","330411",2021,3,0,12
"42040","330411",2022,0,0,6
"42041","330411",2023,0,1,11
"42042","330411",2024,3,0,7
"42043","330412",2012,1,1,3
"42044","330412",2013,4,0,4
"42045","330412",2014,8,0,8
"42046","330412",2015,2,0,5
"42047","330412",2016,2,0,2
"42048","330412",2017,2,0,3
"42049","330412",2018,6,0,7
"42050","330412",2019,1,0,3
"42051","330412",2020,0,0,0
"42052","330412",2021,1,0,7
"42053","330412",2022,1,1,3
"42054","330412",2023,1,0,3
"42055","330412",2024,1,0,6
"42056","330414",2012,44,4,72
"42057","330414",2013,39,3,59
"42058","330414",2014,56,3,70
"42059","330414",2015,45,10,79
"42060","330414",2016,70,8,86
"42061","330414",2017,47,11,69
"42062","330414",2018,73,7,94
"42063","330414",2019,49,7,79
"42064","330414",2020,80,0,95
"42065","330414",2021,56,8,108
"42066","330414",2022,42,7,81
"42067","330414",2023,52,9,74
"42068","330414",2024,51,5,75
"42069","330415",2012,8,1,10
"42070","330415",2013,2,0,5
"42071","330415",2014,13,0,14
"42072","330415",2015,3,0,3
"42073","330415",2016,9,0,9
"42074","330415",2017,11,0,11
"42075","330415",2018,10,0,10
"42076","330415",2019,6,0,6
"42077","330415",2020,11,0,11
"42078","330415",2021,11,0,11
"42079","330415",2022,5,0,5
"42080","330415",2023,9,0,9
"42081","330415",2024,7,0,7
"42082","330420",2012,46,0,46
"42083","330420",2013,47,0,47
"42084","330420",2014,54,0,54
"42085","330420",2015,39,3,42
"42086","330420",2016,58,0,58
"42087","330420",2017,51,0,51
"42088","330420",2018,41,0,42
"42089","330420",2019,40,1,42
"42090","330420",2020,56,1,57
"42091","330420",2021,71,0,73
"42092","330420",2022,55,0,55
"42093","330420",2023,41,0,41
"42094","330420",2024,53,0,53
"42095","330430",2012,21,0,24
"42096","330430",2013,17,0,17
"42097","330430",2014,16,0,16
"42098","330430",2015,28,0,29
"42099","330430",2016,21,0,21
"42100","330430",2017,11,0,14
"42101","330430",2018,22,0,22
"42102","330430",2019,23,0,23
"42103","330430",2020,20,0,20
"42104","330430",2021,32,0,32
"42105","330430",2022,21,0,21
"42106","330430",2023,19,0,19
"42107","330430",2024,21,0,21
"42108","330440",2012,4,0,4
"42109","330440",2013,10,0,10
"42110","330440",2014,11,0,11
"42111","330440",2015,5,0,5
"42112","330440",2016,5,0,5
"42113","330440",2017,4,0,4
"42114","330440",2018,5,0,8
"42115","330440",2019,6,0,6
"42116","330440",2020,3,1,8
"42117","330440",2021,10,0,12
"42118","330440",2022,5,0,5
"42119","330440",2023,4,0,6
"42120","330440",2024,6,0,6
"42121","330450",2012,5,0,5
"42122","330450",2013,2,0,3
"42123","330450",2014,1,0,1
"42124","330450",2015,4,0,4
"42125","330450",2016,1,1,2
"42126","330450",2017,5,0,5
"42127","330450",2018,2,0,2
"42128","330450",2019,2,0,2
"42129","330450",2020,3,0,3
"42130","330450",2021,6,0,6
"42131","330450",2022,5,0,5
"42132","330450",2023,2,0,3
"42133","330450",2024,3,0,3
"42134","330452",2012,56,0,56
"42135","330452",2013,33,0,33
"42136","330452",2014,43,0,46
"42137","330452",2015,37,1,40
"42138","330452",2016,48,6,67
"42139","330452",2017,28,5,43
"42140","330452",2018,29,2,34
"42141","330452",2019,38,1,46
"42142","330452",2020,35,4,56
"42143","330452",2021,77,4,102
"42144","330452",2022,53,0,57
"42145","330452",2023,47,3,52
"42146","330452",2024,55,2,60
"42147","330455",2012,1991,167,2489
"42148","330455",2013,2100,143,2487
"42149","330455",2014,2297,46,2454
"42150","330455",2015,2195,100,2449
"42151","330455",2016,2195,151,2485
"42152","330455",2017,2262,68,2407
"42153","330455",2018,2186,76,2355
"42154","330455",2019,2256,99,2487
"42155","330455",2020,2612,176,2987
"42156","330455",2021,2965,118,3316
"42157","330455",2022,2239,78,2394
"42158","330455",2023,2148,59,2253
"42159","330455",2024,2223,24,2298
"42160","330460",2012,2,0,2
"42161","330460",2013,2,0,2
"42162","330460",2014,3,1,4
"42163","330460",2015,2,0,3
"42164","330460",2016,1,0,3
"42165","330460",2017,0,0,1
"42166","330460",2018,0,0,2
"42167","330460",2019,1,0,3
"42168","330460",2020,0,0,6
"42169","330460",2021,0,0,7
"42170","330460",2022,1,0,6
"42171","330460",2023,0,0,3
"42172","330460",2024,0,0,0
"42173","330470",2012,26,0,26
"42174","330470",2013,17,0,17
"42175","330470",2014,12,0,12
"42176","330470",2015,14,1,15
"42177","330470",2016,13,0,13
"42178","330470",2017,13,0,14
"42179","330470",2018,16,0,17
"42180","330470",2019,10,0,10
"42181","330470",2020,18,0,18
"42182","330470",2021,26,0,26
"42183","330470",2022,12,0,12
"42184","330470",2023,17,0,17
"42185","330470",2024,17,0,17
"42186","330475",2012,15,0,15
"42187","330475",2013,13,0,14
"42188","330475",2014,20,0,20
"42189","330475",2015,7,0,14
"42190","330475",2016,6,2,14
"42191","330475",2017,7,0,13
"42192","330475",2018,7,1,19
"42193","330475",2019,7,0,13
"42194","330475",2020,9,0,21
"42195","330475",2021,11,0,26
"42196","330475",2022,8,0,26
"42197","330475",2023,7,0,25
"42198","330475",2024,9,0,18
"42199","330480",2012,16,1,20
"42200","330480",2013,9,0,9
"42201","330480",2014,5,0,7
"42202","330480",2015,14,0,16
"42203","330480",2016,15,0,15
"42204","330480",2017,9,1,10
"42205","330480",2018,17,0,17
"42206","330480",2019,9,0,16
"42207","330480",2020,13,0,15
"42208","330480",2021,29,0,32
"42209","330480",2022,14,0,18
"42210","330480",2023,21,0,21
"42211","330480",2024,7,0,7
"42212","330490",2012,359,0,367
"42213","330490",2013,367,2,374
"42214","330490",2014,367,0,367
"42215","330490",2015,376,4,396
"42216","330490",2016,362,0,364
"42217","330490",2017,334,0,334
"42218","330490",2018,328,0,329
"42219","330490",2019,312,16,353
"42220","330490",2020,410,0,412
"42221","330490",2021,484,5,505
"42222","330490",2022,110,230,357
"42223","330490",2023,365,0,365
"42224","330490",2024,364,0,364
"42225","330500",2012,16,0,16
"42226","330500",2013,10,0,12
"42227","330500",2014,14,0,16
"42228","330500",2015,21,0,22
"42229","330500",2016,8,0,8
"42230","330500",2017,13,0,13
"42231","330500",2018,5,0,10
"42232","330500",2019,14,0,17
"42233","330500",2020,15,0,15
"42234","330500",2021,22,0,22
"42235","330500",2022,9,0,9
"42236","330500",2023,7,1,8
"42237","330500",2024,10,2,17
"42238","330510",2012,154,10,217
"42239","330510",2013,145,8,217
"42240","330510",2014,139,12,183
"42241","330510",2015,108,45,190
"42242","330510",2016,120,53,225
"42243","330510",2017,190,4,199
"42244","330510",2018,200,0,200
"42245","330510",2019,204,0,204
"42246","330510",2020,228,9,262
"42247","330510",2021,286,13,305
"42248","330510",2022,179,5,196
"42249","330510",2023,187,0,187
"42250","330510",2024,177,1,180
"42251","330513",2012,1,0,3
"42252","330513",2013,0,1,1
"42253","330513",2014,1,0,1
"42254","330513",2015,1,0,1
"42255","330513",2016,2,0,4
"42256","330513",2017,0,0,1
"42257","330513",2018,1,0,1
"42258","330513",2019,0,1,5
"42259","330513",2020,0,1,7
"42260","330513",2021,0,0,1
"42261","330513",2022,0,2,4
"42262","330513",2023,0,0,0
"42263","330513",2024,0,0,3
"42264","330515",2012,1,1,6
"42265","330515",2013,5,1,6
"42266","330515",2014,4,5,9
"42267","330515",2015,2,0,2
"42268","330515",2016,9,1,10
"42269","330515",2017,6,0,6
"42270","330515",2018,9,0,9
"42271","330515",2019,4,0,4
"42272","330515",2020,12,0,12
"42273","330515",2021,11,0,13
"42274","330515",2022,7,0,7
"42275","330515",2023,5,0,5
"42276","330515",2024,5,0,7
"42277","330520",2012,17,2,25
"42278","330520",2013,18,2,27
"42279","330520",2014,5,1,24
"42280","330520",2015,2,2,27
"42281","330520",2016,2,5,33
"42282","330520",2017,3,3,40
"42283","330520",2018,6,2,39
"42284","330520",2019,34,0,35
"42285","330520",2020,47,0,55
"42286","330520",2021,27,2,48
"42287","330520",2022,31,0,33
"42288","330520",2023,21,0,27
"42289","330520",2024,27,1,39
"42290","330530",2012,1,0,3
"42291","330530",2013,0,0,3
"42292","330530",2014,1,0,4
"42293","330530",2015,0,0,0
"42294","330530",2016,0,1,4
"42295","330530",2017,0,0,1
"42296","330530",2018,0,1,4
"42297","330530",2019,0,0,1
"42298","330530",2020,1,0,8
"42299","330530",2021,0,0,3
"42300","330530",2022,1,1,3
"42301","330530",2023,0,0,2
"42302","330530",2024,0,0,2
"42303","330540",2012,16,0,16
"42304","330540",2013,5,0,5
"42305","330540",2014,11,0,11
"42306","330540",2015,7,0,9
"42307","330540",2016,6,0,6
"42308","330540",2017,5,0,6
"42309","330540",2018,8,0,8
"42310","330540",2019,8,0,8
"42311","330540",2020,8,0,8
"42312","330540",2021,12,0,12
"42313","330540",2022,10,0,11
"42314","330540",2023,6,0,6
"42315","330540",2024,13,0,13
"42316","330550",2012,16,1,25
"42317","330550",2013,9,0,29
"42318","330550",2014,35,0,36
"42319","330550",2015,25,0,26
"42320","330550",2016,20,0,21
"42321","330550",2017,29,0,29
"42322","330550",2018,24,0,26
"42323","330550",2019,27,0,28
"42324","330550",2020,23,1,26
"42325","330550",2021,45,0,45
"42326","330550",2022,33,0,34
"42327","330550",2023,39,0,39
"42328","330550",2024,40,0,41
"42329","330555",2012,31,1,33
"42330","330555",2013,25,0,27
"42331","330555",2014,33,3,40
"42332","330555",2015,38,0,39
"42333","330555",2016,44,0,44
"42334","330555",2017,41,0,41
"42335","330555",2018,25,0,27
"42336","330555",2019,18,6,35
"42337","330555",2020,25,1,47
"42338","330555",2021,55,0,64
"42339","330555",2022,41,0,41
"42340","330555",2023,31,0,31
"42341","330555",2024,39,0,39
"42342","330560",2012,8,1,9
"42343","330560",2013,7,0,7
"42344","330560",2014,9,0,9
"42345","330560",2015,9,0,9
"42346","330560",2016,16,0,16
"42347","330560",2017,1,0,2
"42348","330560",2018,4,0,9
"42349","330560",2019,8,1,13
"42350","330560",2020,2,2,12
"42351","330560",2021,1,2,11
"42352","330560",2022,5,0,11
"42353","330560",2023,5,0,5
"42354","330560",2024,11,0,11
"42355","330570",2012,1,0,7
"42356","330570",2013,2,1,5
"42357","330570",2014,1,2,6
"42358","330570",2015,0,1,5
"42359","330570",2016,0,0,2
"42360","330570",2017,0,0,5
"42361","330570",2018,1,0,3
"42362","330570",2019,0,0,6
"42363","330570",2020,0,0,7
"42364","330570",2021,7,0,7
"42365","330570",2022,6,0,8
"42366","330570",2023,7,0,7
"42367","330570",2024,8,0,8
"42368","330575",2012,6,0,11
"42369","330575",2013,12,0,16
"42370","330575",2014,4,2,10
"42371","330575",2015,19,0,24
"42372","330575",2016,13,0,13
"42373","330575",2017,8,0,8
"42374","330575",2018,16,0,16
"42375","330575",2019,22,0,22
"42376","330575",2020,24,0,24
"42377","330575",2021,24,0,24
"42378","330575",2022,12,0,12
"42379","330575",2023,14,0,15
"42380","330575",2024,10,0,10
"42381","330580",2012,21,1,69
"42382","330580",2013,13,3,75
"42383","330580",2014,42,9,63
"42384","330580",2015,37,6,49
"42385","330580",2016,58,7,72
"42386","330580",2017,54,6,63
"42387","330580",2018,47,3,58
"42388","330580",2019,9,3,72
"42389","330580",2020,3,1,63
"42390","330580",2021,73,1,79
"42391","330580",2022,65,0,66
"42392","330580",2023,59,3,73
"42393","330580",2024,64,0,64
"42394","330590",2012,1,0,5
"42395","330590",2013,3,0,4
"42396","330590",2014,7,0,7
"42397","330590",2015,4,0,5
"42398","330590",2016,1,1,8
"42399","330590",2017,1,0,4
"42400","330590",2018,1,1,4
"42401","330590",2019,0,0,3
"42402","330590",2020,0,0,2
"42403","330590",2021,0,0,8
"42404","330590",2022,1,0,4
"42405","330590",2023,0,0,4
"42406","330590",2024,0,0,4
"42407","330600",2012,37,0,37
"42408","330600",2013,37,0,38
"42409","330600",2014,37,0,37
"42410","330600",2015,27,0,27
"42411","330600",2016,32,0,32
"42412","330600",2017,46,0,46
"42413","330600",2018,32,0,32
"42414","330600",2019,34,0,34
"42415","330600",2020,46,0,46
"42416","330600",2021,42,0,43
"42417","330600",2022,38,0,38
"42418","330600",2023,28,0,28
"42419","330600",2024,43,0,43
"42420","330610",2012,25,0,25
"42421","330610",2013,41,0,41
"42422","330610",2014,27,0,27
"42423","330610",2015,33,0,34
"42424","330610",2016,18,0,18
"42425","330610",2017,27,0,27
"42426","330610",2018,24,0,24
"42427","330610",2019,20,0,20
"42428","330610",2020,32,0,32
"42429","330610",2021,36,0,37
"42430","330610",2022,25,0,25
"42431","330610",2023,25,0,25
"42432","330610",2024,26,0,26
"42433","330615",2012,1,0,6
"42434","330615",2013,3,0,3
"42435","330615",2014,2,0,3
"42436","330615",2015,0,0,1
"42437","330615",2016,3,1,4
"42438","330615",2017,2,0,4
"42439","330615",2018,0,0,6
"42440","330615",2019,0,0,3
"42441","330615",2020,0,0,3
"42442","330615",2021,0,0,2
"42443","330615",2022,0,0,1
"42444","330615",2023,1,1,6
"42445","330615",2024,0,0,3
"42446","330620",2012,8,1,21
"42447","330620",2013,22,0,22
"42448","330620",2014,19,0,21
"42449","330620",2015,14,0,14
"42450","330620",2016,13,1,16
"42451","330620",2017,12,0,14
"42452","330620",2018,10,0,10
"42453","330620",2019,6,0,8
"42454","330620",2020,11,0,12
"42455","330620",2021,22,0,25
"42456","330620",2022,13,1,14
"42457","330620",2023,16,0,17
"42458","330620",2024,13,0,13
"42459","330630",2012,92,0,92
"42460","330630",2013,83,8,96
"42461","330630",2014,83,3,95
"42462","330630",2015,88,0,88
"42463","330630",2016,113,0,113
"42464","330630",2017,85,0,87
"42465","330630",2018,92,1,93
"42466","330630",2019,97,0,98
"42467","330630",2020,99,0,100
"42468","330630",2021,122,0,122
"42469","330630",2022,100,1,102
"42470","330630",2023,93,0,94
"42471","330630",2024,90,0,90
"42472","350010",2012,18,0,19
"42473","350010",2013,11,0,11
"42474","350010",2014,7,0,7
"42475","350010",2015,7,0,7
"42476","350010",2016,2,0,2
"42477","350010",2017,10,0,10
"42478","350010",2018,9,0,9
"42479","350010",2019,18,0,18
"42480","350010",2020,9,0,9
"42481","350010",2021,14,0,14
"42482","350010",2022,8,0,8
"42483","350010",2023,8,0,8
"42484","350010",2024,11,0,11
"42485","350020",2012,1,0,1
"42486","350020",2013,0,0,0
"42487","350020",2014,1,0,1
"42488","350020",2015,1,0,1
"42489","350020",2016,0,0,0
"42490","350020",2017,3,0,3
"42491","350020",2018,2,0,2
"42492","350020",2019,0,0,0
"42493","350020",2020,0,0,1
"42494","350020",2021,3,0,3
"42495","350020",2022,4,0,4
"42496","350020",2023,2,0,2
"42497","350020",2024,0,0,0
"42498","350030",2012,12,0,12
"42499","350030",2013,7,0,7
"42500","350030",2014,9,0,9
"42501","350030",2015,12,0,12
"42502","350030",2016,8,0,8
"42503","350030",2017,8,0,8
"42504","350030",2018,6,0,6
"42505","350030",2019,8,0,8
"42506","350030",2020,9,0,9
"42507","350030",2021,22,0,22
"42508","350030",2022,15,0,15
"42509","350030",2023,9,0,9
"42510","350030",2024,10,0,10
"42511","350040",2012,2,0,2
"42512","350040",2013,1,0,3
"42513","350040",2014,0,2,3
"42514","350040",2015,0,0,0
"42515","350040",2016,1,0,1
"42516","350040",2017,0,0,0
"42517","350040",2018,3,0,3
"42518","350040",2019,3,0,3
"42519","350040",2020,2,0,2
"42520","350040",2021,3,0,3
"42521","350040",2022,3,0,3
"42522","350040",2023,1,0,1
"42523","350040",2024,2,0,2
"42524","350050",2012,6,0,6
"42525","350050",2013,8,0,8
"42526","350050",2014,3,0,4
"42527","350050",2015,6,0,6
"42528","350050",2016,6,0,6
"42529","350050",2017,2,0,2
"42530","350050",2018,5,0,5
"42531","350050",2019,5,0,5
"42532","350050",2020,4,0,5
"42533","350050",2021,0,2,16
"42534","350050",2022,0,3,6
"42535","350050",2023,0,1,5
"42536","350050",2024,1,3,9
"42537","350055",2012,0,0,4
"42538","350055",2013,3,0,3
"42539","350055",2014,1,0,2
"42540","350055",2015,1,0,1
"42541","350055",2016,1,0,1
"42542","350055",2017,0,0,0
"42543","350055",2018,0,0,0
"42544","350055",2019,0,2,3
"42545","350055",2020,4,0,4
"42546","350055",2021,1,0,1
"42547","350055",2022,2,0,2
"42548","350055",2023,1,0,1
"42549","350055",2024,2,0,2
"42550","350060",2012,0,2,2
"42551","350060",2013,0,0,0
"42552","350060",2014,2,0,2
"42553","350060",2015,1,0,1
"42554","350060",2016,0,0,0
"42555","350060",2017,0,0,0
"42556","350060",2018,0,0,0
"42557","350060",2019,0,0,0
"42558","350060",2020,0,0,0
"42559","350060",2021,2,0,2
"42560","350060",2022,0,0,0
"42561","350060",2023,0,0,0
"42562","350060",2024,2,0,2
"42563","350070",2012,4,1,6
"42564","350070",2013,14,0,21
"42565","350070",2014,7,0,13
"42566","350070",2015,13,0,13
"42567","350070",2016,1,2,10
"42568","350070",2017,1,3,16
"42569","350070",2018,5,7,20
"42570","350070",2019,0,4,12
"42571","350070",2020,0,3,10
"42572","350070",2021,19,0,19
"42573","350070",2022,17,1,18
"42574","350070",2023,15,0,15
"42575","350070",2024,17,0,17
"42576","350075",2012,0,0,0
"42577","350075",2013,0,0,2
"42578","350075",2014,0,0,0
"42579","350075",2015,0,0,1
"42580","350075",2016,0,0,2
"42581","350075",2017,0,1,2
"42582","350075",2018,0,0,0
"42583","350075",2019,1,0,2
"42584","350075",2020,0,0,5
"42585","350075",2021,0,0,5
"42586","350075",2022,0,0,2
"42587","350075",2023,0,0,0
"42588","350075",2024,0,0,0
"42589","350080",2012,0,0,0
"42590","350080",2013,0,0,0
"42591","350080",2014,0,0,0
"42592","350080",2015,0,0,0
"42593","350080",2016,1,0,1
"42594","350080",2017,0,0,0
"42595","350080",2018,1,0,1
"42596","350080",2019,1,0,1
"42597","350080",2020,4,0,4
"42598","350080",2021,2,0,2
"42599","350080",2022,0,0,0
"42600","350080",2023,1,0,1
"42601","350080",2024,1,0,1
"42602","350090",2012,0,0,0
"42603","350090",2013,0,0,0
"42604","350090",2014,1,0,1
